household_id,gt2,hh_workers,hispanic_status_of_head,num_workers,race_of_head,hh_income,age_of_head,recent_mover,seniors,VEHICL,hh_age_of_head,income,hh_size,hh_children,lcm_county_id,tenure_mover,serialno,tenure,sf_detached,hh_race_of_head,hh_cars,hh_seniors,block_id,gt55,hispanic_head,hh_type,hhsize,TAZ,HHT,sample_rate,chunk_id,income_in_thousands,income_segment,median_value_of_time,hh_value_of_time,num_non_workers,num_drivers,num_adults,num_children,num_young_children,num_children_5_to_15,num_children_16_to_17,num_college_age,num_young_adults,non_family,family,home_is_urban,home_is_rural,auto_ownership,av,hh_work_auto_savings_ratio,num_under16_not_at_school,num_travel_active,num_travel_active_adults,num_travel_active_preschoolers,num_travel_active_children,num_travel_active_non_preschoolers,participates_in_jtf_model,joint_tour_frequency,num_hh_joint_tours
2200006,1,none,0,0.0,9,lt30,60,0,0.0,1,gt35-lt65,8300.0,two,no,6085,rent not recent,2013000358674,2,no,other,two or more,no,60855085072006,1,no,8,2,445,4,0.0,652,8.3,1,6.01,7.992871630890592,2.0,2,2,0,0,0,0,0,0,True,False,True,False,1,0,0.0,0,2,2,0,0,2,True,0_tours,0
1109765,1,two or more,0,3.0,9,gt100-lt150,30,0,0.0,2,lt35,130700.0,three,no,6075,rent not recent,2013001308631,2,no,other,none,no,60750206001008,0,no,7,3,103,4,0.0,654,130.7,4,12.86,4.26506704849843,0.0,3,3,0,0,0,0,0,2,True,False,True,False,2,0,1.68212,0,3,3,0,0,3,True,0_tours,0
1326125,1,one,0,1.0,6,gt60-lt100,31,0,0.0,0,lt35,60500.0,two,no,6075,rent not recent,2013001488139,2,no,asian,one,no,60750111001000,0,no,7,2,32,4,0.0,656,60.5,3,10.44,3.907221419921658,1.0,2,2,0,0,0,0,0,1,True,False,True,False,0,0,0.23137918,0,1,1,0,0,1,False,0_tours,0
2064911,0,one,0,1.0,6,gt60-lt100,32,1,0.0,1,lt35,75000.0,one,no,6085,rent recent,2012001249127,2,no,asian,one,no,60855033044005,0,no,5,1,582,1,0.0,658,75.0,3,10.44,24.683216300159806,0.0,1,1,0,0,0,0,0,1,False,True,True,False,1,0,1.0,0,0,0,0,0,0,False,0_tours,0
1592377,0,one,1,1.0,1,lt30,64,0,0.0,2,gt35-lt65,26700.0,one,no,6081,rent not recent,2009000762893,2,no,white,one,no,60816059003008,1,yes,6,1,258,1,0.0,660,26.7,1,6.01,8.654526721504803,0.0,1,1,0,0,0,0,0,0,False,True,True,False,2,0,0.30299997,0,1,1,0,0,1,False,0_tours,0
676619,1,two or more,0,2.0,1,gt60-lt100,40,0,0.0,2,gt35-lt65,78000.0,four or more,yes,6013,rent not recent,2012000906960,2,no,white,two or more,no,60133452022014,0,no,7,4,1170,4,0.0,662,78.0,3,10.44,12.70718959701642,2.0,2,2,2,0,2,0,0,0,True,False,False,False,2,0,2.0,0,4,2,0,2,4,True,0_tours,0
1363653,1,one,0,1.0,1,gt150,48,0,0.0,1,gt35-lt65,387320.0,two,no,6075,rent not recent,2010001321709,2,no,white,one,no,60750128001017,0,no,7,2,50,4,0.0,664,387.32,4,12.86,10.649412419499843,1.0,2,2,0,0,0,0,0,0,True,False,True,False,1,0,0.28162333,0,2,2,0,0,2,True,0_tours,0
2349708,1,none,1,0.0,1,gt30-lt60,77,0,2.0,2,gt65,38100.0,two,no,6095,own not recent,2011000826898,1,yes,white,two or more,yes,60952532044003,1,yes,4,2,1282,4,0.0,666,38.1,2,8.81,7.7774067557580215,2.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,0.0,0,2,2,0,0,2,True,0_tours,0
740835,1,one,0,1.0,6,gt100-lt150,40,1,0.0,2,gt35-lt65,120000.0,four or more,yes,6013,own recent,2010000507099,1,no,asian,two or more,no,60133551171004,0,no,3,4,1176,4,0.0,668,120.0,4,12.86,3.9805429929629863,3.0,2,2,2,1,1,0,0,1,True,False,False,False,2,0,1.0,0,4,2,1,2,3,True,0_tours,0
70786,1,two or more,0,3.0,1,gt100-lt150,40,0,0.0,2,gt35-lt65,135400.0,four or more,yes,6001,own not recent,2013000292079,1,yes,white,one,no,60014203003016,0,no,3,4,1039,4,0.0,670,135.4,4,12.86,8.880129527363394,1.0,3,3,1,1,0,0,0,0,True,False,True,False,2,0,2.5879383,1,4,3,1,1,3,True,1_Eat,1
697221,1,none,0,0.0,1,gt30-lt60,77,0,2.0,1,gt65,46900.0,two,no,6013,own not recent,2011000786942,1,yes,white,two or more,yes,60133490002013,1,no,4,2,1150,4,0.0,672,46.9,2,8.81,4.37731793763281,2.0,2,2,0,0,0,0,0,0,True,False,False,False,1,0,0.0,0,2,2,0,0,2,True,0_tours,0
854378,1,two or more,0,3.0,1,gt150,34,0,0.0,3,lt35,156540.0,three,no,6013,own not recent,2009000200218,1,yes,white,two or more,no,60133060031000,0,no,3,3,1188,4,0.0,674,156.54,4,12.86,10.594803453451906,0.0,3,3,0,0,0,0,0,1,True,False,False,False,3,0,2.4810781,0,2,2,0,0,2,True,0_tours,0
1051517,0,one,0,1.0,1,lt30,68,0,1.0,1,gt65,17500.0,one,no,6055,rent not recent,2012000990356,2,yes,white,none,yes,60552016012007,1,no,6,1,1314,1,0.0,676,17.5,1,6.01,8.80615732648302,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.81149995,0,1,1,0,0,1,False,0_tours,0
1081715,1,one,0,1.0,1,gt150,42,0,0.0,2,gt35-lt65,502000.0,four or more,yes,6075,own not recent,2013001470303,1,yes,white,two or more,no,60750171011003,0,no,3,4,89,4,0.0,678,502.0,4,12.86,17.272747579206047,3.0,2,2,2,2,0,0,0,0,True,False,True,False,2,0,0.23997833,0,4,2,2,2,2,True,0_tours,0
1373198,0,one,0,1.0,1,gt150,51,0,0.0,0,gt35-lt65,180000.0,one,no,6075,rent not recent,2013001352330,2,no,white,one,no,60750131012005,0,no,5,1,46,1,0.0,680,180.0,4,12.86,11.220568133209403,0.0,1,1,0,0,0,0,0,0,False,True,True,False,0,0,0.29636505,0,1,1,0,0,1,False,0_tours,0
649741,1,two or more,0,3.0,2,gt60-lt100,82,0,1.0,4,gt65,79100.0,four or more,no,6013,rent not recent,2010000602539,2,yes,black,two or more,yes,60133820002009,1,no,8,4,1050,4,0.0,682,79.1,3,10.44,2.8450657852150036,1.0,4,4,0,0,0,0,0,2,True,False,False,False,4,0,2.1787467,0,1,1,0,0,1,False,0_tours,0
2604730,1,one,0,1.0,1,gt60-lt100,45,0,0.0,2,gt35-lt65,91300.0,two,no,6097,rent not recent,2009000439684,2,yes,white,two or more,no,60971543021010,0,no,7,2,1389,4,0.0,684,91.3,3,10.44,3.6408825964854614,1.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,1.0,0,2,2,0,0,2,True,0_tours,0
669468,1,two or more,0,2.0,6,gt150,43,0,0.0,2,gt35-lt65,190000.0,four or more,yes,6013,own not recent,2009000465836,1,yes,asian,two or more,no,60133923001024,0,no,3,4,1083,4,0.0,686,190.0,4,12.86,5.218138355987085,2.0,2,2,2,0,2,0,0,0,True,False,False,False,2,0,1.9244719,0,4,2,0,2,4,True,0_tours,0
206189,1,one,0,1.0,1,gt150,53,0,0.0,2,gt35-lt65,154000.0,three,yes,6001,own not recent,2010000384435,1,yes,white,two or more,no,60014301021050,0,no,3,3,844,4,0.0,688,154.0,4,12.86,9.036117887038227,2.0,3,2,1,0,0,1,0,0,True,False,False,False,2,0,1.0,0,2,1,0,1,2,True,0_tours,0
666369,1,two or more,1,2.0,1,gt60-lt100,34,0,1.0,2,lt35,70000.0,four or more,yes,6013,rent not recent,2009000278137,2,yes,white,two or more,yes,60133922001004,0,yes,7,6,1081,4,0.0,690,70.0,3,10.44,4.9339153030908545,4.0,3,3,3,0,3,0,0,2,True,False,False,False,2,0,1.3690717,0,6,3,0,3,6,True,0_tours,0
885187,1,two or more,0,2.0,9,gt30-lt60,37,0,1.0,4,gt35-lt65,47000.0,four or more,yes,6013,own not recent,2012000545321,1,yes,other,two or more,yes,60133141021020,0,no,3,5,1207,4,0.0,692,47.0,2,8.81,17.768456994337193,3.0,3,3,2,1,1,0,0,0,True,False,False,False,4,0,2.0,0,5,3,1,2,4,True,0_tours,0
1243844,1,one,0,1.0,1,gt150,39,0,0.0,3,gt35-lt65,191000.0,four or more,yes,6075,own not recent,2013000088532,1,no,white,two or more,no,60750330001007,0,no,3,4,186,4,0.0,694,191.0,4,12.86,4.025789974120039,3.0,2,2,2,0,2,0,0,0,True,False,True,False,3,0,0.5911316,1,4,2,0,2,4,True,0_tours,0
768723,1,none,0,0.0,1,gt100-lt150,41,0,0.0,2,gt35-lt65,140300.0,four or more,yes,6013,own not recent,2012000632683,1,yes,white,two or more,no,60133592033004,0,no,3,4,1086,4,0.0,696,140.3,4,12.86,13.014153957532631,4.0,2,2,2,1,1,0,0,0,True,False,False,False,2,0,0.0,1,4,2,1,2,3,True,0_tours,0
2064334,1,one,0,1.0,6,gt100-lt150,51,0,0.0,3,gt35-lt65,124000.0,four or more,yes,6085,own not recent,2013001310602,1,yes,asian,two or more,no,60855033043007,0,no,3,4,582,4,0.0,698,124.0,4,12.86,16.42266408052453,3.0,3,2,2,0,1,1,0,0,True,False,True,False,3,0,1.0,0,4,2,0,2,4,True,0_tours,0
523743,1,two or more,0,3.0,1,gt100-lt150,29,0,0.0,1,lt35,135000.0,three,no,6001,own not recent,2012000194729,1,yes,white,two or more,no,60014513002002,0,no,3,3,728,4,0.0,700,135.0,4,12.86,3.183010977931247,0.0,3,3,0,0,0,0,0,3,True,False,False,False,1,0,2.2413332,0,3,3,0,0,3,True,0_tours,0
1800909,1,one,0,1.0,6,gt150,53,0,0.0,1,gt35-lt65,199000.0,four or more,yes,6085,own not recent,2009000321607,1,yes,asian,two or more,no,60855078061004,0,no,3,4,486,4,0.0,702,199.0,4,12.86,13.558491154174229,3.0,3,3,1,0,1,0,1,0,True,False,True,False,1,0,0.83665174,0,4,3,0,1,4,True,0_tours,0
2403290,1,one,0,1.0,1,gt150,49,1,0.0,2,gt35-lt65,150000.0,four or more,yes,6095,own recent,2009001291640,1,yes,white,two or more,no,60952520004023,0,no,3,5,1212,4,0.0,704,150.0,4,12.86,1.0,4.0,3,2,3,0,2,1,0,0,True,False,False,False,2,0,0.4905833,0,5,2,0,3,5,True,0_tours,0
58679,0,one,0,1.0,2,gt30-lt60,32,0,0.0,1,lt35,36000.0,one,no,6001,own not recent,2012001491669,1,yes,black,one,no,60014097001004,0,no,1,1,888,1,0.0,706,36.0,2,8.81,4.353586407280234,0.0,1,1,0,0,0,0,0,1,False,True,False,False,1,0,0.42183337,0,1,1,0,0,1,False,0_tours,0
862424,1,one,0,1.0,2,gt30-lt60,41,0,0.0,2,gt35-lt65,40700.0,four or more,yes,6013,rent not recent,2011000890591,2,yes,black,two or more,no,60133072043005,0,no,7,5,1192,4,0.0,708,40.7,2,8.81,6.2283760907827626,4.0,3,2,3,0,2,1,0,0,True,False,False,False,2,0,1.0,0,5,2,0,3,5,True,0_tours,0
2375526,1,one,0,1.0,1,lt30,57,0,0.0,2,gt35-lt65,24400.0,three,no,6095,own not recent,2011000746205,1,yes,white,two or more,no,60952506013006,1,no,4,3,1221,4,0.0,710,24.4,1,6.01,4.561681019631547,2.0,3,3,0,0,0,0,0,0,True,False,False,False,2,0,1.0,0,3,3,0,0,3,True,0_tours,0
473857,0,one,0,1.0,6,gt150,49,1,0.0,1,gt35-lt65,382000.0,one,no,6001,rent recent,2010000588568,2,no,asian,one,no,60014501011003,0,no,5,1,730,1,0.0,712,382.0,4,12.86,1.4118945544669312,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,1.0,0,1,1,0,0,1,False,0_tours,0
357669,1,one,1,1.0,1,lt30,76,0,1.0,0,gt65,25400.0,two,no,6001,own not recent,2011001255316,1,no,white,two or more,yes,60014071011003,1,yes,4,2,905,4,0.0,714,25.4,1,6.01,1.7774675141344767,1.0,2,2,0,0,0,0,0,0,True,False,True,False,0,0,0.39752585,0,0,0,0,0,0,False,0_tours,0
2037743,1,one,1,1.0,1,lt30,40,1,0.0,3,gt35-lt65,25400.0,three,yes,6085,rent recent,2013000635998,2,no,white,two or more,no,60855031121000,0,yes,7,3,561,4,0.0,716,25.4,1,6.01,1.5206033669050212,2.0,2,2,1,0,1,0,0,0,True,False,False,False,2,0,0.42860165,0,3,2,0,1,3,True,0_tours,0
1143903,1,two or more,0,2.0,1,gt150,42,0,0.0,2,gt35-lt65,320000.0,two,no,6075,own not recent,2012000743075,1,no,white,none,no,60750229021002,0,no,3,2,119,4,0.0,718,320.0,4,12.86,1.142695774480605,0.0,2,2,0,0,0,0,0,0,True,False,True,False,2,0,0.69766414,0,2,2,0,0,2,True,0_tours,0
2058767,1,two or more,1,2.0,1,lt30,45,0,0.0,2,gt35-lt65,27090.0,four or more,yes,6085,own not recent,2011000771362,1,no,white,two or more,no,60855032132004,0,yes,3,4,574,4,0.0,720,27.09,1,6.01,2.366045323178982,2.0,4,3,1,0,0,1,1,0,True,False,False,False,2,0,1.7658143,0,4,3,0,1,4,True,0_tours,0
1975787,0,one,0,1.0,1,gt100-lt150,38,0,0.0,1,gt35-lt65,130000.0,one,no,6085,rent not recent,2010000549410,2,yes,white,one,no,60855073022000,0,no,5,1,496,1,0.0,722,130.0,4,12.86,25.15952246084056,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,1.0,0,1,1,0,0,1,False,0_tours,0
2341129,1,one,1,1.0,8,gt60-lt100,59,0,0.0,2,gt35-lt65,66700.0,two,no,6095,own not recent,2010000503539,1,yes,other,two or more,no,60952531072007,1,yes,4,2,1274,4,0.0,724,66.7,3,10.44,7.169231642614138,1.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,1.0,0,2,2,0,0,2,True,0_tours,0
2141746,0,one,0,1.0,1,lt30,61,0,0.0,1,gt35-lt65,16000.0,one,no,6085,own not recent,2012000212675,1,yes,white,one,no,60855120454001,1,no,2,1,674,1,0.0,726,16.0,1,6.01,12.557344971236757,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,1.0,0,1,1,0,0,1,False,0_tours,0
1070849,0,one,0,1.0,1,gt100-lt150,62,0,0.0,1,gt35-lt65,114800.0,one,no,6055,own not recent,2012000538551,1,yes,white,one,no,60552005052008,1,no,2,1,1297,1,0.0,728,114.8,4,12.86,2.6001674838452087,0.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.35797167,0,1,1,0,0,1,False,0_tours,0
16465,1,one,1,1.0,8,gt60-lt100,27,1,0.0,0,lt35,84000.0,two,no,6001,own recent,2011000701887,1,no,other,none,no,60014011002010,0,yes,3,2,976,4,0.0,730,84.0,3,10.44,1.3114385241593625,1.0,2,2,0,0,0,0,0,2,True,False,True,False,0,0,0.20707835,0,2,2,0,0,2,True,0_tours,0
2630706,1,two or more,0,2.0,6,gt150,44,0,0.0,2,gt35-lt65,223000.0,three,yes,6001,own not recent,2011000486245,1,yes,asian,two or more,no,60014027002006,0,no,3,3,980,4,0.0,732,223.0,4,12.86,22.681894735714078,1.0,2,2,1,0,1,0,0,0,True,False,False,False,2,0,2.0,0,3,2,0,1,3,True,0_tours,0
77895,0,one,0,1.0,1,gt150,63,0,0.0,0,gt35-lt65,206100.0,one,no,6001,own not recent,2011001404399,1,yes,white,one,no,60014213003017,1,no,2,1,1033,1,0.0,734,206.1,4,12.86,10.20010160613572,0.0,1,1,0,0,0,0,0,0,False,True,False,False,0,0,0.5118525,0,1,1,0,0,1,False,0_tours,0
2406140,1,none,0,0.0,9,lt30,29,0,1.0,2,lt35,20200.0,two,no,6095,own not recent,2011000566836,1,yes,other,one,yes,60952521032020,0,no,3,2,1218,4,0.0,736,20.2,1,6.01,3.8515333648117824,2.0,2,2,0,0,0,0,0,1,True,False,False,False,2,0,0.0,0,2,2,0,0,2,True,0_tours,0
810604,1,two or more,0,2.0,6,gt30-lt60,33,0,0.0,2,lt35,33000.0,four or more,yes,6013,rent not recent,2009000718601,2,no,asian,two or more,no,60133760004001,0,no,7,5,1063,4,0.0,738,33.0,2,8.81,5.867008543154915,3.0,3,3,2,2,0,0,0,2,True,False,True,False,2,0,1.0965,1,5,3,2,2,3,True,0_tours,0
764403,1,none,0,0.0,2,gt30-lt60,55,0,0.0,4,gt35-lt65,50000.0,four or more,no,6013,own not recent,2011000744428,1,no,black,two or more,no,60133591041012,1,no,4,4,1083,4,0.0,740,50.0,2,8.81,8.715418125926714,4.0,4,4,0,0,0,0,1,2,True,False,False,False,4,0,0.0,0,2,2,0,0,2,True,0_tours,0
686770,1,two or more,0,2.0,6,gt150,41,0,1.0,2,gt35-lt65,255600.0,four or more,yes,6013,own not recent,2009001111744,1,yes,asian,two or more,yes,60133462013004,0,no,3,5,1165,4,0.0,742,255.6,4,12.86,20.650412402463214,3.0,3,3,2,1,1,0,0,0,True,False,False,False,2,0,2.0,0,5,3,1,2,4,True,0_tours,0
1727975,1,two or more,0,2.0,6,gt150,44,0,0.0,3,gt35-lt65,175000.0,four or more,yes,6085,own not recent,2010000398017,1,yes,asian,two or more,no,60855033362005,0,no,3,5,651,4,0.0,744,175.0,4,12.86,16.406634142897936,3.0,3,3,2,0,2,0,0,0,True,False,False,False,3,0,1.1885,0,5,3,0,2,5,True,1_Disc,1
1849410,1,two or more,0,2.0,6,gt60-lt100,50,0,0.0,2,gt35-lt65,64000.0,three,yes,6085,rent not recent,2011001414953,2,no,asian,two or more,no,60855045062005,0,no,7,3,612,4,0.0,746,64.0,3,10.44,50.0,1.0,2,2,1,0,1,0,0,0,True,False,True,False,2,0,1.6508435,0,3,2,0,1,3,True,0_tours,0
407821,1,two or more,0,2.0,2,gt150,34,1,0.0,2,lt35,230000.0,three,yes,6001,rent recent,2010001231588,2,yes,black,two or more,no,60014415241008,0,no,7,3,769,4,0.0,748,230.0,4,12.86,10.31303732729775,1.0,2,2,1,1,0,0,0,1,True,False,False,False,2,0,1.701595,0,3,2,1,1,2,True,0_tours,0
1754449,1,none,0,0.0,1,gt30-lt60,79,0,2.0,1,gt65,31700.0,two,no,6085,own not recent,2013000673192,1,yes,white,two or more,yes,60855039023003,1,no,4,2,633,4,0.0,750,31.7,2,8.81,1.6375237659631159,2.0,2,2,0,0,0,0,0,0,True,False,False,False,1,0,0.0,0,2,2,0,0,2,True,0_tours,0
2470454,0,none,0,0.0,1,gt60-lt100,75,0,1.0,1,gt65,63500.0,one,no,6097,own not recent,2012001308104,1,yes,white,one,yes,60971503041006,1,no,2,1,1321,1,0.0,752,63.5,3,10.44,3.776333466025461,1.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.0,0,0,0,0,0,0,False,0_tours,0
685420,1,none,0,0.0,1,gt150,94,0,2.0,2,gt65,176000.0,two,no,6013,own not recent,2013000185599,1,yes,white,two or more,yes,60133462011002,1,no,4,2,1165,4,0.0,754,176.0,4,12.86,8.922367968327398,2.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,0.0,0,2,2,0,0,2,True,0_tours,0
280951,1,none,0,0.0,6,lt30,74,0,2.0,1,gt65,22800.0,two,no,6001,rent not recent,2010000069567,2,no,asian,none,yes,60014029001030,1,no,8,2,945,4,0.0,756,22.8,1,6.01,3.6395496751835297,2.0,2,2,0,0,0,0,0,0,True,False,True,False,1,0,0.0,0,2,2,0,0,2,True,0_tours,0
542072,1,one,0,1.0,1,gt60-lt100,45,0,0.0,2,gt35-lt65,85000.0,four or more,yes,6001,own not recent,2010000699740,1,yes,white,two or more,no,60014517031007,0,no,3,5,726,4,0.0,758,85.0,3,10.44,9.986167583650323,4.0,2,2,3,2,1,0,0,0,True,False,False,False,2,0,1.0,2,5,2,2,3,3,True,1_Disc,1
1912664,1,none,0,0.0,6,lt30,79,0,2.0,2,gt65,29700.0,two,no,6085,rent not recent,2010000821921,2,no,asian,none,yes,60855062022013,1,no,8,2,476,4,0.0,760,29.7,1,6.01,7.456212560897449,2.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,0.0,0,1,1,0,0,1,False,0_tours,0
1033216,1,two or more,1,2.0,9,gt60-lt100,59,0,0.0,2,gt35-lt65,79800.0,two,no,6055,rent not recent,2013000105149,2,no,other,two or more,no,60552008023012,1,yes,8,2,1293,4,0.0,762,79.8,3,10.44,2.488398645097908,0.0,2,2,0,0,0,0,1,0,True,False,False,False,2,0,1.5551958,0,2,2,0,0,2,True,0_tours,0
992845,1,none,0,0.0,1,lt30,72,0,1.0,1,gt65,17000.0,three,no,6041,own not recent,2010000101757,1,yes,white,two or more,yes,60411262001003,1,no,4,3,1443,4,0.0,764,17.0,1,6.01,3.753355673066332,3.0,3,3,0,0,0,0,1,0,True,False,False,False,1,0,0.0,0,3,3,0,0,3,True,0_tours,0
223416,1,none,0,0.0,1,gt30-lt60,78,0,2.0,2,gt65,32300.0,two,no,6001,own not recent,2009001387209,1,yes,white,two or more,yes,60014312001004,1,no,4,2,840,4,0.0,766,32.3,2,8.81,3.656889915584393,2.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,0.0,0,2,2,0,0,2,True,0_tours,0
1001059,1,one,0,1.0,2,gt60-lt100,43,0,0.0,2,gt35-lt65,65000.0,three,yes,6041,rent not recent,2009000077101,2,no,black,two or more,no,60411290002000,0,no,7,3,1449,4,0.0,768,65.0,3,10.44,5.757382549911545,2.0,2,2,1,1,0,0,0,0,True,False,False,False,2,0,0.61653334,1,3,2,1,1,2,True,0_tours,0
1846107,1,two or more,0,4.0,1,gt100-lt150,40,0,0.0,3,gt35-lt65,135800.0,four or more,yes,6085,own not recent,2009000431058,1,no,white,two or more,no,60855045044039,0,no,3,9,608,4,0.0,770,135.8,4,12.86,4.886232663256348,5.0,4,4,5,4,1,0,2,1,True,False,True,False,3,0,4.0,3,7,4,2,3,5,True,0_tours,0
2333789,1,two or more,0,2.0,1,gt60-lt100,61,0,0.0,2,gt35-lt65,62000.0,two,no,6095,own not recent,2010000488017,1,yes,white,two or more,no,60952529143000,1,no,4,2,1271,4,0.0,772,62.0,3,10.44,10.75420029896093,0.0,2,2,0,0,0,0,0,0,True,False,False,False,2,0,1.021015,0,2,2,0,0,2,True,0_tours,0
202622,1,two or more,0,2.0,6,gt100-lt150,37,0,0.0,1,gt35-lt65,107000.0,four or more,yes,6001,own not recent,2009001043551,1,no,asian,two or more,no,60014287001038,0,no,3,4,961,4,0.0,774,107.0,4,12.86,2.616817671422836,2.0,2,2,2,0,2,0,0,0,True,False,False,False,1,0,1.2198334,0,4,2,0,2,4,True,1_Shop,1
105191,1,two or more,0,2.0,6,gt100-lt150,47,0,0.0,3,gt35-lt65,139300.0,three,yes,6001,own not recent,2012000366313,1,yes,asian,two or more,no,60014360002009,0,no,3,3,833,4,0.0,776,139.3,4,12.86,5.163424889337739,1.0,2,2,1,0,1,0,0,0,True,False,False,False,3,0,1.9326665,0,2,1,0,1,2,True,0_tours,0
1879708,0,one,0,1.0,1,gt60-lt100,61,0,0.0,1,gt35-lt65,79000.0,one,no,6085,own not recent,2009001331641,1,yes,white,one,no,60855052031044,1,no,2,1,543,1,0.0,778,79.0,3,10.44,8.010129376742283,0.0,1,1,0,0,0,0,0,0,False,True,True,False,1,0,0.5997817,0,1,1,0,0,1,False,0_tours,0
471792,0,none,0,0.0,1,gt30-lt60,68,0,1.0,1,gt65,55300.0,one,no,6001,own not recent,2010000620234,1,yes,white,one,yes,60014446012017,1,no,2,1,767,1,0.0,780,55.3,2,8.81,1.3002064115190992,1.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.0,0,1,1,0,0,1,False,0_tours,0
2232231,0,one,0,1.0,1,gt30-lt60,59,0,0.0,3,gt35-lt65,34300.0,one,no,6085,rent not recent,2013000629239,2,no,white,two or more,no,60855092023014,1,no,6,1,376,1,0.0,782,34.3,2,8.81,11.584355693407462,0.0,1,1,0,0,0,0,0,0,False,True,False,False,3,0,0.9633667,0,1,1,0,0,1,False,0_tours,0
142408,0,one,0,1.0,1,lt30,30,0,0.0,0,lt35,27600.0,one,no,6001,rent not recent,2011000766037,2,no,white,one,no,60014229001013,0,no,5,1,1018,1,0.0,784,27.6,1,6.01,3.0620963626188744,0.0,1,1,0,0,0,0,0,1,False,True,True,False,1,0,1.0,0,1,1,0,0,1,False,0_tours,0
421959,0,one,0,1.0,1,gt30-lt60,70,0,1.0,2,gt65,48300.0,one,no,6001,own not recent,2013000220310,1,no,white,one,yes,60014419243002,1,no,2,1,778,1,0.0,786,48.3,2,8.81,3.6126044671478392,0.0,1,1,0,0,0,0,0,0,False,True,False,False,2,0,0.76873994,0,1,1,0,0,1,False,0_tours,0
405830,1,none,0,0.0,6,gt60-lt100,74,0,2.0,3,gt65,87500.0,three,no,6001,own not recent,2012001041392,1,yes,asian,two or more,yes,60014415223013,1,no,4,3,789,4,0.0,788,87.5,3,10.44,2.0026367026587666,3.0,3,3,0,0,0,0,0,0,True,False,False,False,3,0,0.0,0,3,3,0,0,3,True,0_tours,0
2596437,0,none,0,0.0,1,lt30,71,0,1.0,1,gt65,14200.0,one,no,6097,rent not recent,2013000602210,2,no,white,none,yes,60971539024001,1,no,6,1,1399,1,0.0,790,14.2,1,6.01,1.8439861201767553,1.0,1,1,0,0,0,0,0,0,False,True,False,False,1,0,0.0,0,1,1,0,0,1,False,0_tours,0
1111745,1,two or more,0,2.0,1,gt150,38,0,0.0,2,gt35-lt65,221000.0,two,no,6075,rent not recent,2013001222623,2,no,white,one,no,60750206004002,0,no,7,2,103,4,0.0,792,221.0,4,12.86,13.720350114666914,0.0,2,2,0,0,0,0,0,1,True,False,True,False,2,0,0.8806534,0,2,2,0,0,2,True,0_tours,0
1722703,1,none,0,0.0,1,gt100-lt150,59,0,0.0,2,gt35-lt65,112700.0,three,no,6085,own not recent,2009000761425,1,yes,white,two or more,no,60855033324004,1,no,4,3,654,4,0.0,794,112.7,4,12.86,20.765830017844664,3.0,3,3,0,0,0,0,0,1,True,False,False,False,2,0,0.0,0,2,2,0,0,2,True,0_tours,0
640671,1,two or more,0,4.0,1,gt150,59,0,0.0,3,gt35-lt65,279100.0,four or more,yes,6013,own not recent,2010000991804,1,yes,white,two or more,no,60133451121022,1,no,4,5,1175,4,0.0,796,279.1,4,12.86,3.879169978729657,1.0,4,4,1,1,0,0,0,1,True,False,False,False,3,0,3.1485,0,5,4,1,1,4,True,0_tours,0
657774,1,two or more,0,2.0,1,gt60-lt100,53,0,0.0,3,gt35-lt65,74100.0,four or more,no,6013,rent not recent,2013001057116,2,no,white,one,no,60133860004005,0,no,7,4,1051,4,0.0,798,74.1,3,10.44,23.988980526254874,2.0,4,4,0,0,0,0,1,1,True,False,False,False,3,0,0.8442001,0,4,4,0,0,4,True,0_tours,0
1499983,0,none,0,0.0,1,gt30-lt60,63,0,0.0,1,gt35-lt65,34600.0,one,no,6081,rent not recent,2010000221023,2,no,white,none,no,60816016041022,1,no,6,1,199,1,0.0,800,34.6,2,8.81,2.600013411547851,1.0,1,1,0,0,0,0,0,0,False,True,True,False,1,0,0.0,0,1,1,0,0,1,False,0_tours,0
711977,1,two or more,0,2.0,1,gt100-lt150,64,0,0.0,3,gt35-lt65,145750.0,two,no,6013,own not recent,2010000336985,1,yes,white,two or more,no,60133522012012,1,no,4,2,1158,4,0.0,802,145.75,4,12.86,30.110058463762027,0.0,2,2,0,0,0,0,0,0,True,False,False,False,3,0,2.0,0,2,2,0,0,2,True,0_tours,0
584707,1,two or more,0,2.0,9,gt60-lt100,31,1,0.0,1,lt35,65000.0,four or more,yes,6013,own recent,2011000682063,1,no,other,two or more,no,60133361012002,0,no,3,4,1115,4,0.0,804,65.0,3,10.44,3.2261953055806063,2.0,2,2,2,1,1,0,0,2,True,False,True,False,1,0,1.2933333,2,1,1,0,0,1,False,0_tours,0
