trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,depart,trip_mode,mode_choice_logsum
168377150,513344,203819,21047143,work,2,False,2,Home,844,853,,21.0,DRIVEALONEFREE,-0.28811237773700427
168377561,513346,203819,21047195,escort,1,True,1,escort,847,844,,7.0,TNC_SINGLE,-0.04411029469214686
168377565,513346,203819,21047195,escort,1,False,1,Home,844,847,,7.0,TNC_SINGLE,0.1496140392887554
168378065,513347,203819,21047258,school,1,True,1,school,904,844,,7.0,DRIVE_HVY,-2.5849141467689116
168378069,513347,203819,21047258,school,1,False,1,Home,844,904,,13.0,DRIVE_HVY,-1.6107747200236193
168378393,513348,203819,21047299,school,1,True,1,school,18,844,,7.0,SHARED3FREE,-3.475163526509556
168378397,513348,203819,21047299,school,1,False,1,Home,844,18,,10.0,SHARED3FREE,-2.994152797636366
168379001,513350,203819,21047375,othdiscr,1,True,1,othdiscr,574,844,,8.0,DRIVEALONEFREE,-2.160685614285922
168379005,513350,203819,21047375,othdiscr,1,False,2,eatout,862,574,7.646996850256342,22.0,DRIVEALONEFREE,-1.4362729714088907
168379006,513350,203819,21047375,othdiscr,2,False,2,Home,844,862,,22.0,TNC_SHARED,-0.09973952781081297
168379393,513351,203819,21047424,shopping,1,True,1,shopping,777,844,,11.0,SHARED3FREE,0.2716479197180979
168379397,513351,203819,21047424,shopping,1,False,1,Home,844,777,,14.0,SHARED3FREE,0.36594908620819383
168380033,513353,203819,21047504,school,1,True,1,school,846,844,,11.0,DRIVEALONEFREE,-0.22720261697200686
168380037,513353,203819,21047504,school,1,False,1,Home,844,846,,13.0,DRIVEALONEFREE,-0.21233068807974437
168380161,513354,203819,21047520,eatout,1,True,1,eatout,471,844,,9.0,SHARED2FREE,-1.193910514708287
168380165,513354,203819,21047520,eatout,1,False,1,Home,844,471,,21.0,SHARED2FREE,-0.8423829690182576
170748257,520573,206189,21343532,work,1,True,1,work,1137,844,,7.0,DRIVEALONEFREE,-1.3993920871224104
170748261,520573,206189,21343532,work,1,False,1,Home,844,1137,,17.0,DRIVEALONEFREE,-1.4926551741040077
170749329,520577,206189,21343666,escort,1,True,2,escort,844,844,14.52744172266763,8.0,SHARED2FREE,0.8853930683835767
170749330,520577,206189,21343666,escort,2,True,2,escort,844,844,,8.0,SHARED3FREE,0.8853930683835767
170749333,520577,206189,21343666,escort,1,False,2,shopping,839,844,13.50004613682884,8.0,SHARED2FREE,0.4808632623434323
170749334,520577,206189,21343666,escort,2,False,2,Home,844,839,,8.0,SHARED3FREE,0.5254575466118376
170749337,520577,206189,21343667,escort,1,True,1,escort,841,844,,15.0,DRIVEALONEFREE,0.6591854887251377
170749341,520577,206189,21343667,escort,1,False,1,Home,844,841,,18.0,SHARED3FREE,0.6244074028605023
170749505,520577,206189,21343688,school,1,True,3,escort,853,844,11.367721575275194,8.0,DRIVEALONEFREE,-0.5589269161873458
170749506,520577,206189,21343688,school,2,True,3,eatout,848,853,11.355313058407644,8.0,SHARED2FREE,-0.17645047091637772
170749507,520577,206189,21343688,school,3,True,3,school,823,848,,9.0,DRIVEALONEFREE,-0.3979877513237149
170749509,520577,206189,21343688,school,1,False,3,othmaint,839,823,10.651388122417899,10.0,DRIVEALONEFREE,-0.15505327019555792
170749510,520577,206189,21343688,school,2,False,3,social,855,839,11.062876705765909,10.0,DRIVEALONEFREE,-0.23235437777401513
170749511,520577,206189,21343688,school,3,False,3,Home,844,855,,10.0,DRIVEALONEFREE,-0.5877778556889085
171686945,523435,207464,21460868,shopping,1,True,1,shopping,860,845,,14.0,SHARED3FREE,0.9470651727782272
171686949,523435,207464,21460868,shopping,1,False,1,Home,845,860,,17.0,SHARED3FREE,0.8946024965950361
171688521,523440,207464,21461065,othdiscr,1,True,1,othdiscr,847,845,,8.0,SHARED3FREE,0.836804155776695
171688525,523440,207464,21461065,othdiscr,1,False,3,escort,850,847,15.814207187124136,12.0,SHARED3FREE,0.7987961555701047
171688526,523440,207464,21461065,othdiscr,2,False,3,social,848,850,14.96146060786309,12.0,SHARED3FREE,0.8923271818067074
171688527,523440,207464,21461065,othdiscr,3,False,3,Home,845,848,,12.0,SHARED3FREE,0.8344199630404722
171688633,523440,207464,21461079,work,1,True,1,work,838,845,,18.0,DRIVEALONEFREE,-0.2666666556289383
171688637,523440,207464,21461079,work,1,False,1,Home,845,838,,21.0,DRIVEALONEFREE,-0.29325157455549233
172606705,526239,208374,21575838,work,1,True,1,work,1017,845,,7.0,DRIVEALONEFREE,-0.7430291694920983
172606709,526239,208374,21575838,work,1,False,1,Home,845,1017,,18.0,SHARED2FREE,-0.902861780706694
172608105,526244,208374,21576013,escort,1,True,1,escort,848,845,,7.0,DRIVEALONEFREE,0.8585222952853145
172608109,526244,208374,21576013,escort,1,False,2,escort,847,848,15.688194319970144,7.0,SHARED3FREE,0.9264768197001967
172608110,526244,208374,21576013,escort,2,False,2,Home,845,847,,7.0,SHARED3FREE,0.8454927665009028
172608113,526244,208374,21576014,escort,1,True,1,escort,848,845,,13.0,DRIVEALONEFREE,0.47751505016143087
172608117,526244,208374,21576014,escort,1,False,1,Home,845,848,,14.0,SHARED2FREE,0.4630633554399828
172608233,526244,208374,21576029,othdiscr,1,True,1,othdiscr,760,845,,18.0,SHARED3FREE,-0.44089660565641964
172608237,526244,208374,21576029,othdiscr,1,False,1,Home,845,760,,21.0,SHARED3FREE,-0.29854953826362374
172608297,526244,208374,21576037,shopping,1,True,1,shopping,863,845,,6.0,DRIVEALONEFREE,0.9792890387229866
172608301,526244,208374,21576037,shopping,1,False,3,eatout,847,863,16.73395711884028,6.0,SHARED2FREE,1.1218219195249346
172608302,526244,208374,21576037,shopping,2,False,3,shopping,844,847,16.305311969300487,6.0,SHARED2FREE,1.0889415507355453
172608303,526244,208374,21576037,shopping,3,False,3,Home,845,844,,6.0,SHARED2FREE,1.126406903732759
172609921,526249,208374,21576240,school,1,True,2,othdiscr,1152,845,6.4362813808503665,14.0,SHARED2FREE,-3.188029141517886
172609922,526249,208374,21576240,school,2,True,2,school,854,1152,,18.0,SHARED3FREE,-3.552742035610676
172609925,526249,208374,21576240,school,1,False,2,eatout,871,854,5.312013669717936,18.0,SHARED3FREE,-2.009846291067006
172609926,526249,208374,21576240,school,2,False,2,Home,845,871,,18.0,SHARED3FREE,-2.3178596381830734
185277529,564870,223109,23159691,social,1,True,1,social,848,842,,8.0,SHARED2FREE,0.7797220978914393
185277533,564870,223109,23159691,social,1,False,1,Home,842,848,,8.0,SHARED2FREE,0.8156716587267239
185277673,564870,223109,23159709,work,1,True,2,othmaint,842,842,11.155713319688333,8.0,WALK,0.13989814451628252
185277674,564870,223109,23159709,work,2,True,2,work,810,842,,9.0,DRIVEALONEFREE,-0.45111074112910643
185277677,564870,223109,23159709,work,1,False,2,shopping,812,810,11.338484277194773,16.0,DRIVEALONEFREE,-0.20664464562224294
185277678,564870,223109,23159709,work,2,False,2,Home,842,812,,19.0,DRIVEALONEFREE,-0.31375741356742143
185277889,564871,223109,23159736,othdiscr,1,True,1,othdiscr,738,842,,10.0,DRIVEALONEFREE,0.42715093645742214
185277893,564871,223109,23159736,othdiscr,1,False,1,Home,842,738,,14.0,SHARED3FREE,0.42476837337044077
185749553,566309,223416,23218694,othdiscr,1,True,1,othdiscr,267,840,,14.0,DRIVEALONEFREE,-3.9639055921611543
185749557,566309,223416,23218694,othdiscr,1,False,1,Home,840,267,,20.0,DRIVEALONEFREE,-2.5919588458030622
185749881,566310,223416,23218735,othdiscr,1,True,1,othdiscr,846,840,,15.0,SHARED2FREE,0.7060895980590016
185749885,566310,223416,23218735,othdiscr,1,False,1,Home,840,846,,18.0,SHARED3FREE,0.6614302080921374
185749905,566310,223416,23218738,othmaint,1,True,2,othmaint,848,840,12.050309587664389,9.0,TNC_SHARED,-0.004405876872686557
185749906,566310,223416,23218738,othmaint,2,True,2,othmaint,840,848,,10.0,DRIVEALONEFREE,0.01315990876461825
185749909,566310,223416,23218738,othmaint,1,False,1,Home,840,840,,15.0,DRIVEALONEFREE,0.2695094760606406
197101369,600918,237917,24637671,shopping,1,True,1,shopping,873,871,,8.0,WALK_LOC,0.6367998602609626
197101373,600918,237917,24637671,shopping,1,False,2,othmaint,875,873,14.057935057430978,22.0,TNC_SINGLE,0.27535717059533127
197101374,600918,237917,24637671,shopping,2,False,2,Home,871,875,,22.0,TNC_SINGLE,0.3458371233727243
204650425,623934,246740,25581303,escort,1,True,1,escort,862,862,,7.0,SHARED2FREE,0.6540946199053603
204650429,623934,246740,25581303,escort,1,False,1,Home,862,862,,7.0,DRIVEALONEFREE,0.6540946199053603
204650681,623935,246740,25581335,atwork,1,True,1,atwork,894,875,,12.0,DRIVEALONEFREE,-0.32640088812366697
204650685,623935,246740,25581335,atwork,1,False,1,Work,875,894,,14.0,DRIVEALONEFREE,-0.4366301956853508
204650993,623935,246740,25581374,work,1,True,1,work,875,862,,8.0,DRIVEALONEFREE,-0.5340415107259804
204650997,623935,246740,25581374,work,1,False,2,othmaint,824,875,10.970812380701853,18.0,DRIVEALONEFREE,-1.053159478636977
204650998,623935,246740,25581374,work,2,False,2,Home,862,824,,18.0,DRIVEALONEFREE,-0.671060049946409
204651081,623936,246740,25581385,escort,1,True,1,escort,856,862,,9.0,SHARED3FREE,0.8378695819067932
204651085,623936,246740,25581385,escort,1,False,1,Home,862,856,,9.0,SHARED3FREE,0.8409445191883365
204651089,623936,246740,25581386,escort,1,True,1,escort,864,862,,15.0,SHARED3FREE,0.884369624206182
204651093,623936,246740,25581386,escort,1,False,1,Home,862,864,,15.0,SHARED3FREE,0.8846563309160654
204651097,623936,246740,25581387,escort,1,True,1,escort,871,862,,17.0,SHARED2FREE,0.40032695078607355
204651101,623936,246740,25581387,escort,1,False,1,Home,862,871,,17.0,DRIVEALONEFREE,0.40005876754411046
204651209,623936,246740,25581401,othdiscr,1,True,1,othdiscr,848,862,,13.0,DRIVEALONEFREE,-0.4694392050426597
204651213,623936,246740,25581401,othdiscr,1,False,1,Home,862,848,,13.0,DRIVEALONEFREE,-0.39965230917065614
204651273,623936,246740,25581409,shopping,1,True,2,social,858,862,11.640672690915835,11.0,TAXI,-0.06435139117910808
204651274,623936,246740,25581409,shopping,2,True,2,shopping,873,858,,11.0,DRIVEALONEFREE,-0.2995733368965996
204651277,623936,246740,25581409,shopping,1,False,3,othmaint,873,873,11.749019904406545,11.0,DRIVEALONEFREE,0.17151258196724722
204651278,623936,246740,25581409,shopping,2,False,3,shopping,900,873,11.756005651956714,12.0,DRIVEALONEFREE,-0.5401330157819149
204651279,623936,246740,25581409,shopping,3,False,3,Home,862,900,,12.0,DRIVEALONEFREE,-0.7278598705208519
207103073,631411,249629,25887884,shopping,1,True,1,shopping,858,861,,10.0,DRIVEALONEFREE,0.07581124414147607
207103077,631411,249629,25887884,shopping,1,False,1,Home,861,858,,10.0,DRIVEALONEFREE,0.10787713551332984
207103337,631412,249629,25887917,othdiscr,1,True,2,eatout,862,861,11.892378431765328,13.0,DRIVEALONEFREE,0.08803184239617022
207103338,631412,249629,25887917,othdiscr,2,True,2,othdiscr,832,862,,14.0,TNC_SINGLE,-0.15147510062939198
207103341,631412,249629,25887917,othdiscr,1,False,2,social,831,832,12.146816139616051,14.0,DRIVEALONEFREE,0.12148635587123145
207103342,631412,249629,25887917,othdiscr,2,False,2,Home,861,831,,14.0,DRIVEALONEFREE,-0.3470040299509353
213758569,651702,256834,26719821,work,1,True,2,escort,857,857,11.88231433067149,9.0,DRIVEALONEFREE,0.18822563241754509
213758570,651702,256834,26719821,work,2,True,2,work,810,857,,10.0,DRIVEALONEFREE,-0.3971163433818993
213758573,651702,256834,26719821,work,1,False,2,othmaint,813,810,11.665235918316787,19.0,DRIVEALONEFREE,-0.22518753382926113
213758574,651702,256834,26719821,work,2,False,2,Home,857,813,,19.0,DRIVEALONEFREE,-0.33971941666858363
221822121,676286,265147,27727765,work,1,True,1,work,1166,821,,7.0,DRIVEALONEFREE,-0.8078953402403917
221822125,676286,265147,27727765,work,1,False,1,Home,821,1166,,12.0,DRIVEALONEFREE,-0.7920772567496575
221822337,676287,265147,27727792,othdiscr,1,True,1,othdiscr,782,821,,8.0,DRIVEALONEFREE,-0.1081141241576377
221822341,676287,265147,27727792,othdiscr,1,False,1,Home,821,782,,10.0,DRIVEALONEFREE,-0.0668115054487228
221822361,676287,265147,27727795,othmaint,1,True,1,othmaint,806,821,,14.0,SHARED2FREE,0.8718188441468582
221822365,676287,265147,27727795,othmaint,1,False,1,Home,821,806,,18.0,SHARED2FREE,0.8607226999849112
221822497,676288,265147,27727812,atwork,1,True,2,work,742,737,13.768439626963005,12.0,DRIVEALONEFREE,-0.18140311677805193
221822498,676288,265147,27727812,atwork,2,True,2,atwork,743,742,,12.0,DRIVEALONEFREE,-0.16336249001158512
221822501,676288,265147,27727812,atwork,1,False,1,Work,737,743,,14.0,DRIVEALONEFREE,-0.25566340350255407
221822777,676288,265147,27727847,work,1,True,1,work,737,821,,6.0,DRIVEALONEFREE,-0.47516948322173425
221822781,676288,265147,27727847,work,1,False,1,Home,821,737,,16.0,DRIVEALONEFREE,-0.4938272463515603
223982593,682873,267565,27997824,school,1,True,1,school,805,820,,8.0,SHARED2FREE,-2.4103462748508884
223982597,682873,267565,27997824,school,1,False,2,othdiscr,820,805,3.940130996121408,13.0,SHARED2FREE,-2.4101805810731625
223982598,682873,267565,27997824,school,2,False,2,Home,820,820,,13.0,WALK,-1.8715866559794527
223982609,682873,267565,27997826,shopping,1,True,2,eatout,806,820,14.845454485949618,13.0,SHARED3FREE,0.9264707979577816
223982610,682873,267565,27997826,shopping,2,True,2,shopping,796,806,,13.0,SHARED3FREE,0.8540870938312052
223982613,682873,267565,27997826,shopping,1,False,1,Home,820,796,,13.0,SHARED3FREE,0.6671125656539402
223986025,682884,267565,27998253,escort,1,True,1,escort,797,820,,9.0,SHARED2FREE,0.05577699777247125
223986029,682884,267565,27998253,escort,1,False,1,Home,820,797,,11.0,SHARED2FREE,0.04916595107910618
223986105,682873,267565,27998263,shopping,1,True,1,shopping,828,820,,13.0,TNC_SHARED,-5.646763619806073
223986109,682873,267565,27998263,shopping,1,False,1,Home,820,828,,16.0,TNC_SHARED,-5.354990471481019
223989761,682895,267565,27998720,othdiscr,1,True,1,othdiscr,804,820,,7.0,DRIVEALONEFREE,-0.2859513949293361
223989765,682895,267565,27998720,othdiscr,1,False,3,othmaint,796,804,10.105925458324288,12.0,DRIVEALONEFREE,-0.6009317626830641
223989766,682895,267565,27998720,othdiscr,2,False,3,social,813,796,10.30057557326901,12.0,DRIVEALONEFREE,-0.40004544597864194
223989767,682895,267565,27998720,othdiscr,3,False,3,Home,820,813,,12.0,DRIVEALONEFREE,-0.5673516100147776
225573129,687722,268457,28196641,work,1,True,1,work,21,820,,7.0,DRIVE_HVY,-2.346583644556991
225573133,687722,268457,28196641,work,1,False,1,Home,820,21,,19.0,DRIVE_HVY,-1.9392489165310933
225573457,687723,268457,28196682,work,1,True,1,work,93,820,,7.0,DRIVE_HVY,-3.446001458038511
225573461,687723,268457,28196682,work,1,False,1,Home,820,93,,18.0,DRIVE_HVY,-3.4021623227481275
226206545,689654,269745,28275818,atwork,1,True,1,atwork,864,871,,10.0,DRIVEALONEFREE,-0.07318832620963288
226206549,689654,269745,28275818,atwork,1,False,1,Work,871,864,,11.0,DRIVEALONEFREE,-0.08748881375885754
226206825,689654,269745,28275853,work,1,True,1,work,871,843,,8.0,DRIVEALONEFREE,-0.3729384545941958
226206829,689654,269745,28275853,work,1,False,1,Home,843,871,,22.0,DRIVEALONEFREE,-0.43211531705740047
226208137,689658,269745,28276017,work,1,True,3,escort,836,843,11.7007840596264,8.0,DRIVEALONEFREE,-0.2698724193556316
226208138,689658,269745,28276017,work,2,True,3,othmaint,806,836,11.420313380346958,8.0,DRIVEALONEFREE,-0.3610237377873044
226208139,689658,269745,28276017,work,3,True,3,work,806,806,,9.0,DRIVEALONEFREE,0.1067185126128027
226208141,689658,269745,28276017,work,1,False,1,Home,843,806,,18.0,DRIVEALONEFREE,-0.385747019420018
226209385,689662,269745,28276173,univ,1,True,1,univ,821,843,,16.0,DRIVEALONEFREE,-0.23331004571679442
226209389,689662,269745,28276173,univ,1,False,1,Home,843,821,,18.0,DRIVEALONEFREE,-0.23984186155098214
226367497,690144,269873,28295937,shopping,1,True,4,escort,842,843,11.905727994081182,8.0,TNC_SHARED,-0.21460253520064174
226367498,690144,269873,28295937,shopping,2,True,4,othmaint,844,842,10.92788667931753,8.0,DRIVEALONEFREE,-0.5258257132679989
226367499,690144,269873,28295937,shopping,3,True,4,othdiscr,844,844,10.658246522871114,9.0,DRIVEALONEFREE,-0.19715608329210876
226367500,690144,269873,28295937,shopping,4,True,4,shopping,839,844,,9.0,DRIVEALONEFREE,-0.7728376999962198
226367501,690144,269873,28295937,shopping,1,False,3,shopping,839,839,10.713568125661185,9.0,WALK,0.11708956701455141
226367502,690144,269873,28295937,shopping,2,False,3,shopping,828,839,10.471767635064664,9.0,TAXI,-0.0954941097251622
226367503,690144,269873,28295937,shopping,3,False,3,Home,843,828,,9.0,DRIVEALONEFREE,-0.46844104229101047
228972521,698086,273112,28621565,work,1,True,1,work,863,839,,17.0,DRIVEALONEFREE,-0.2402447564422953
228972525,698086,273112,28621565,work,1,False,3,escort,872,863,12.682114456039786,19.0,DRIVEALONEFREE,-0.23498621180015683
228972526,698086,273112,28621565,work,2,False,3,othmaint,822,872,11.356525989955713,19.0,DRIVEALONEFREE,-0.5640223663211317
228972527,698086,273112,28621565,work,3,False,3,Home,839,822,,20.0,DRIVEALONEFREE,-0.24401090269238768
232708393,709476,278308,29088549,shopping,1,True,1,shopping,968,980,,11.0,TNC_SHARED,0.5444386783874596
232708397,709476,278308,29088549,shopping,1,False,1,Home,980,968,,12.0,TNC_SINGLE,0.5783183691669412
234242737,714154,280951,29280342,othmaint,1,True,1,othmaint,973,945,,7.0,DRIVEALONEFREE,1.0313111909936519
234242741,714154,280951,29280342,othmaint,1,False,2,shopping,988,973,15.225175987990337,9.0,SHARED3FREE,0.567468537134435
234242742,714154,280951,29280342,othmaint,2,False,2,Home,945,988,,11.0,SHARED3FREE,0.23916682051846916
234242777,714154,280951,29280347,shopping,1,True,1,shopping,979,945,,15.0,WALK,-2.028206546057714
234242781,714154,280951,29280347,shopping,1,False,1,Home,945,979,,15.0,WALK,-2.028205223375091
234242785,714154,280951,29280348,shopping,1,True,1,shopping,946,945,,15.0,DRIVEALONEFREE,0.09565867592128725
234242789,714154,280951,29280348,shopping,1,False,1,Home,945,946,,15.0,TAXI,0.1321600634625941
234243129,714155,280951,29280391,social,1,True,1,social,946,945,,14.0,WALK,-0.5545326770515903
234243133,714155,280951,29280391,social,1,False,1,Home,945,946,,21.0,WALK,-0.4705535092517362
236002545,719519,284622,29500318,work,1,True,1,work,138,946,,7.0,SHARED3FREE,-1.007469286287046
236002549,719519,284622,29500318,work,1,False,1,Home,946,138,,17.0,SHARED2FREE,-0.9438884690262769
236003289,719522,284622,29500411,escort,1,True,1,escort,928,946,,7.0,DRIVEALONEFREE,0.4583585090493773
236003293,719522,284622,29500411,escort,1,False,1,Home,946,928,,8.0,SHARED2FREE,0.4217989021626566
236003297,719522,284622,29500412,escort,1,True,1,escort,988,946,,8.0,SHARED3FREE,0.7444098769722443
236003301,719522,284622,29500412,escort,1,False,1,Home,946,988,,9.0,DRIVEALONEFREE,0.71843216814202
236003481,719522,284622,29500435,shopping,1,True,1,shopping,923,946,,11.0,DRIVEALONEFREE,-0.07474311168014446
236003485,719522,284622,29500435,shopping,1,False,1,Home,946,923,,11.0,DRIVEALONEFREE,-0.09603710933647802
236003505,719522,284622,29500438,social,1,True,1,social,946,946,,13.0,WALK,-0.17615487127510435
236003509,719522,284622,29500438,social,1,False,1,Home,946,946,,17.0,WALK,-0.17615487127510435
238707185,727765,289350,29838398,shopping,1,True,2,shopping,979,972,8.190009160139375,12.0,WALK,-0.8453343043086312
238707186,727765,289350,29838398,shopping,2,True,2,shopping,979,979,,13.0,WALK,-0.4102567496327963
238707189,727765,289350,29838398,shopping,1,False,1,Home,972,979,,16.0,WALK,-0.8453339913853443
242164745,738307,295754,30270593,eatout,1,True,1,eatout,943,942,,13.0,DRIVEALONEFREE,0.777589986940906
242164749,738307,295754,30270593,eatout,1,False,2,shopping,1051,943,14.780340408717343,15.0,TNC_SINGLE,0.1286590810859986
242164750,738307,295754,30270593,eatout,2,False,2,Home,942,1051,,15.0,TNC_SINGLE,0.07461975572229375
242164897,738307,295754,30270612,othdiscr,1,True,4,escort,930,942,15.650428920953292,18.0,TNC_SINGLE,0.5831176608417582
242164898,738307,295754,30270612,othdiscr,2,True,4,othdiscr,945,930,16.044572053150343,18.0,DRIVEALONEFREE,0.4612710376919152
242164899,738307,295754,30270612,othdiscr,3,True,4,othdiscr,939,945,16.530536760564416,18.0,DRIVEALONEFREE,0.5994885159829311
242164900,738307,295754,30270612,othdiscr,4,True,4,othdiscr,942,939,,19.0,TNC_SINGLE,0.7528701094560648
242164901,738307,295754,30270612,othdiscr,1,False,4,shopping,1014,942,15.058308175014131,20.0,TNC_SHARED,0.28697970336839196
242164902,738307,295754,30270612,othdiscr,2,False,4,escort,905,1014,14.966897836051292,20.0,TNC_SINGLE,0.019954671429253164
