tour_id,person_id,tour_type,tour_type_count,tour_type_num,tour_num,tour_count,tour_category,number_of_participants,destination,origin,household_id,tdd,start,end,duration,composition,destination_logsum,tour_mode,mode_choice_logsum,atwork_subtour_frequency,parent_tour_id,stop_frequency,primary_purpose
94066837,2294313,eat,1,1,1,1,atwork,1,1189.0,1189.0,865228,114.0,12.0,14.0,2.0,,18.26074099712068,DRIVEALONEFREE,0.44847180619745775,,94066872.0,0out_0in,atwork
94246540,2298696,eat,1,1,1,1,atwork,1,1198.0,1197.0,866761,145.0,15.0,15.0,0.0,,12.836016416462853,TNC_SINGLE,3.9509025379196037,,94246575.0,0out_0in,atwork
97883363,2387399,eat,1,1,1,1,atwork,1,1206.0,1207.0,897305,99.0,11.0,11.0,0.0,,15.690316050341536,DRIVEALONEFREE,-0.23066956446930736,,97883398.0,0out_0in,atwork
98207099,2395295,eat,1,1,1,1,atwork,1,1178.0,1186.0,899756,85.0,10.0,10.0,0.0,,17.10945062929428,SHARED2FREE,-0.3295326367701693,,98207134.0,0out_0in,atwork
98207464,2395304,business,1,1,1,1,atwork,1,152.0,142.0,899756,112.0,12.0,12.0,0.0,,19.19078230630723,DRIVEALONEFREE,-0.15071605828157345,,98207503.0,0out_2in,atwork
99156331,2418447,eat,1,1,1,1,atwork,1,975.0,970.0,908929,85.0,10.0,10.0,0.0,,12.525240040802945,SHARED3FREE,-1.881249895846038,,99156366.0,0out_0in,atwork
100141807,2442483,eat,1,1,1,1,atwork,1,1122.0,1127.0,920407,124.0,13.0,13.0,0.0,,18.305187623648845,DRIVEALONEFREE,-0.6084353292479766,,100141842.0,0out_0in,atwork
100674561,2455477,eat,1,1,1,1,atwork,1,971.0,996.0,925725,113.0,12.0,13.0,1.0,,12.250887758106046,SHARED3FREE,-2.731266225582263,,100674596.0,0out_0in,atwork
100674602,2455478,eat,1,1,1,1,atwork,1,1427.0,1452.0,925725,86.0,10.0,11.0,1.0,,10.474927753832816,SHARED2FREE,-2.984756625143633,,100674637.0,0out_0in,atwork
100931363,2461740,maint,1,1,1,1,atwork,1,69.0,106.0,927911,85.0,10.0,10.0,0.0,,20.602817458428245,SHARED2FREE,-1.4420479727463849,,100931379.0,0out_0in,atwork
101883853,2484972,business,1,1,1,1,atwork,1,1421.0,1422.0,937873,147.0,15.0,17.0,2.0,,16.964297245692524,DRIVEALONEFREE,-0.3126859411147231,,101883892.0,0out_0in,atwork
106487295,2597251,eat,1,1,1,1,atwork,1,106.0,106.0,986785,56.0,8.0,10.0,2.0,,13.09491005220491,WALK,0.4403907504487064,,106487330.0,0out_0in,atwork
107106805,2612361,eat,1,1,1,1,atwork,1,5.0,7.0,993880,124.0,13.0,13.0,0.0,,13.393758527952508,WALK,0.24530798355522374,,107106840.0,2out_0in,atwork
108195273,2638909,eat,1,1,1,1,atwork,1,751.0,751.0,1006601,70.0,9.0,9.0,0.0,,17.776351963285958,WALK,-0.6452658167554404,,108195308.0,0out_0in,atwork
109067056,2660172,eat,1,1,1,1,atwork,1,1405.0,1414.0,1015468,124.0,13.0,13.0,0.0,,16.37987617971419,DRIVEALONEFREE,-0.5800392707419623,,109067091.0,0out_0in,atwork
110273727,2689603,eat,1,1,1,1,atwork,1,1122.0,1113.0,1027216,88.0,10.0,13.0,3.0,,19.223471253649674,DRIVEALONEFREE,0.09283191719485631,,110273762.0,1out_0in,atwork
117895828,2875508,business,1,1,1,1,atwork,1,237.0,246.0,1109765,114.0,12.0,14.0,2.0,,10.962312174372798,DRIVEALONEFREE,-0.6912501993707109,,117895867.0,0out_0in,atwork
117895955,2875511,eat,1,1,1,1,atwork,1,21.0,1.0,1109765,19.0,6.0,6.0,0.0,,13.039614194455151,SHARED3FREE,-0.7864739035239594,,117895990.0,0out_1in,atwork
117896074,2875514,business,1,1,1,1,atwork,1,12.0,2.0,1109765,114.0,12.0,14.0,2.0,,13.133542774759805,WALK,-0.027440461765334757,,117896113.0,0out_1in,atwork
117913503,2875939,eat,1,1,1,1,atwork,1,1050.0,1050.0,1110033,114.0,12.0,14.0,2.0,,11.172455453539047,WALK,0.13863275128033176,,117913538.0,0out_0in,atwork
120402654,2936650,eat,1,1,1,1,atwork,1,139.0,142.0,1139786,40.0,7.0,10.0,3.0,,19.12089458716663,SHARED2FREE,-0.15100568615477974,,120402689.0,0out_0in,atwork
120402818,2936654,eat,1,1,1,1,atwork,1,5.0,17.0,1139786,124.0,13.0,13.0,0.0,,20.38162395579247,WALK,-0.48564843580955447,,120402853.0,0out_0in,atwork
120465097,2938173,eat,1,1,1,1,atwork,1,106.0,11.0,1140530,99.0,11.0,11.0,0.0,,20.982974011562778,BIKE,14.570761675914436,,120465132.0,1out_0in,atwork
123240875,3005875,business,1,1,1,1,atwork,1,8.0,52.0,1164700,115.0,12.0,15.0,3.0,,11.81599155289264,DRIVEALONEFREE,-3.0494635282236184,,123240914.0,0out_1in,atwork
125634209,3064249,business,1,1,1,1,atwork,1,189.0,218.0,1186494,114.0,12.0,14.0,2.0,,11.36671741782954,DRIVEALONEFREE,-0.7540532656950913,,125634248.0,0out_0in,atwork
125634254,3064250,eat,1,1,1,1,atwork,1,5.0,5.0,1186494,100.0,11.0,12.0,1.0,,13.48219513018794,WALK,0.5398564153924097,,125634289.0,0out_0in,atwork
126493122,3085198,eat,1,1,1,1,atwork,1,991.0,991.0,1192320,112.0,12.0,12.0,0.0,,19.539126249851336,WALK,0.2744349566367346,,126493157.0,0out_0in,atwork
130897342,3192618,eat,1,1,1,1,atwork,1,74.0,13.0,1233476,115.0,12.0,15.0,3.0,,13.260049309216507,SHARED2FREE,-3.3324752020658894,,130897377.0,0out_0in,atwork
131469415,3206571,eat,1,1,1,1,atwork,1,317.0,317.0,1238530,88.0,10.0,13.0,3.0,,18.887757968259407,WALK,0.7038946417302356,,131469450.0,1out_0in,atwork
135696064,3309660,eat,1,1,1,1,atwork,1,66.0,53.0,1280031,155.0,16.0,17.0,1.0,,12.179339148525766,SHARED2FREE,-1.4862605163708573,,135696099.0,1out_0in,atwork
138986970,3389926,eat,1,1,1,1,atwork,1,69.0,85.0,1319414,88.0,10.0,13.0,3.0,,15.014680119466387,WALK,5.08524013127786,,138987005.0,1out_0in,atwork
139490409,3402205,eat,1,1,1,1,atwork,1,107.0,106.0,1326125,99.0,11.0,11.0,0.0,,15.579873640046255,WALK,5.483381513949712,,139490444.0,0out_0in,atwork
142569610,3477307,maint,1,1,1,1,atwork,1,79.0,87.0,1373198,136.0,14.0,15.0,1.0,,14.956056281329614,WALK,4.550659432040955,,142569626.0,0out_0in,atwork
154336304,3764300,eat,1,1,1,1,atwork,1,103.0,93.0,1493079,101.0,11.0,13.0,2.0,,19.57203557770383,SHARED3FREE,-1.518005882591728,,154336339.0,0out_0in,atwork
157271535,3835891,eat,1,1,1,1,atwork,1,5.0,123.0,1517811,113.0,12.0,13.0,1.0,,19.641882329445718,WALK_LOC,-8.313295780701292,,157271570.0,0out_3in,atwork
157603221,3843981,business,1,1,1,1,atwork,1,281.0,282.0,1520845,114.0,12.0,14.0,2.0,,17.987132056519364,SHARED2FREE,-0.5659786306253352,,157603260.0,0out_0in,atwork
157873311,3850568,maint,1,1,1,1,atwork,1,310.0,317.0,1522508,112.0,12.0,12.0,0.0,,18.673619914693006,DRIVEALONEFREE,-0.26646236438802334,,157873327.0,0out_0in,atwork
163149336,3979252,eat,1,1,1,1,atwork,1,5.0,12.0,1568318,113.0,12.0,13.0,1.0,,20.888522309346218,WALK,0.2188244686354743,,163149371.0,1out_0in,atwork
163340396,3983912,eat,1,1,1,1,atwork,1,188.0,189.0,1571100,154.0,16.0,16.0,0.0,,19.00886494109252,WALK,-0.23439797925024175,,163340431.0,0out_0in,atwork
165655420,4040376,eat,1,1,1,1,atwork,1,302.0,302.0,1594097,124.0,13.0,13.0,0.0,,17.323703443946787,WALK,0.3570286653632808,,165655455.0,0out_0in,atwork
167987910,4097266,eat,1,1,1,1,atwork,1,466.0,462.0,1616967,126.0,13.0,15.0,2.0,,18.671394425694125,DRIVEALONEFREE,-0.27897741382868924,,167987945.0,0out_0in,atwork
167987992,4097268,eat,1,1,1,1,atwork,1,1448.0,1448.0,1616967,99.0,11.0,11.0,0.0,,17.633687537864468,SHARED3FREE,-0.6228088365102407,,167988027.0,0out_0in,atwork
176932224,4315420,eat,1,1,1,1,atwork,1,605.0,554.0,1704337,88.0,10.0,13.0,3.0,,18.904208680659636,SHARED2FREE,-1.501365171532656,,176932259.0,0out_0in,atwork
178980789,4365385,eat,1,1,1,1,atwork,1,545.0,414.0,1717736,104.0,11.0,16.0,5.0,,18.27872010405042,SHARED2FREE,-1.3633590354290794,,178980824.0,1out_0in,atwork
180300128,4397564,eat,1,1,1,1,atwork,1,655.0,651.0,1727975,101.0,11.0,13.0,2.0,,17.988140405917296,SHARED2FREE,-1.251048041045626,,180300163.0,0out_0in,atwork
186191582,4541258,eat,1,1,1,1,atwork,1,377.0,377.0,1765687,125.0,13.0,14.0,1.0,,18.809515087629794,WALK,0.699933055859078,,186191617.0,0out_0in,atwork
190635386,4649643,maint,1,1,1,1,atwork,1,401.0,365.0,1800909,124.0,13.0,13.0,0.0,,18.675994865827647,DRIVEALONEFREE,-0.2676784097447197,,190635402.0,0out_0in,atwork
192395579,4692575,eat,1,1,1,1,atwork,1,486.0,485.0,1815567,85.0,10.0,10.0,0.0,,18.733968861749,SHARED2FREE,-1.4321714655833262,,192395614.0,0out_0in,atwork
193718053,4724830,maint,1,1,1,1,atwork,1,396.0,403.0,1827085,85.0,10.0,10.0,0.0,,16.039954022920448,DRIVEALONEFREE,-0.4574692087069055,,193718069.0,0out_0in,atwork
193718075,4724831,eat,1,1,1,1,atwork,1,557.0,549.0,1827085,101.0,11.0,13.0,2.0,,19.308635857519086,SHARED2FREE,-0.17290742369168424,,193718110.0,0out_0in,atwork
194428851,4742167,eat,1,1,1,1,atwork,1,605.0,604.0,1833074,102.0,11.0,14.0,3.0,,17.91691211949945,SHARED3FREE,-1.3359836551753466,,194428886.0,1out_0in,atwork
194428892,4742168,eat,1,1,1,1,atwork,1,603.0,605.0,1833074,124.0,13.0,13.0,0.0,,18.71947215987544,DRIVEALONEFREE,-0.16294384951098842,,194428927.0,0out_0in,atwork
194921138,4754174,eat,1,1,1,1,atwork,1,331.0,331.0,1836588,135.0,14.0,14.0,0.0,,17.79316665882732,DRIVEALONEFREE,0.5165669258503549,,194921173.0,0out_0in,atwork
195993903,4780339,eat,1,1,1,1,atwork,1,449.0,450.0,1843983,99.0,11.0,11.0,0.0,,18.57488961798317,SHARED3FREE,-0.7520774842550728,,195993938.0,0out_0in,atwork
196192958,4785194,eat,1,1,1,1,atwork,1,408.0,410.0,1846107,87.0,10.0,12.0,2.0,,11.014315498473753,SHARED2FREE,-2.4819811339275573,,196192993.0,0out_0in,atwork
196695577,4797453,eat,1,1,1,1,atwork,1,466.0,560.0,1849410,118.0,12.0,18.0,6.0,,18.714745976168913,SHARED3FREE,-0.262476842170193,,196695612.0,0out_3in,atwork
196695741,4797457,eat,1,1,1,1,atwork,1,608.0,608.0,1849410,114.0,12.0,14.0,2.0,,18.33241872923714,DRIVEALONEFREE,0.6085327106961286,,196695776.0,0out_0in,atwork
205780398,5019034,eat,1,1,1,1,atwork,1,518.0,519.0,1934886,99.0,11.0,11.0,0.0,,11.839445430243156,BIKE,-1.2294663152747127,,205780433.0,0out_0in,atwork
206857099,5045295,eat,1,1,1,1,atwork,1,500.0,498.0,1945327,124.0,13.0,13.0,0.0,,18.495589622344966,DRIVEALONEFREE,-0.10124993719284994,,206857134.0,0out_0in,atwork
207213512,5053988,eat,1,1,1,1,atwork,1,295.0,295.0,1949322,99.0,11.0,11.0,0.0,,14.348180927635473,SHARED3FREE,-0.1969244160656618,,207213547.0,1out_0in,atwork
208494762,5085238,eat,1,1,1,1,atwork,1,661.0,661.0,1960536,113.0,12.0,13.0,1.0,,18.139783184743045,DRIVEALONEFREE,0.44671793105798574,,208494797.0,0out_0in,atwork
210050138,5123174,eat,1,1,1,1,atwork,1,381.0,381.0,1975787,145.0,15.0,15.0,0.0,,18.707249214995056,WALK,0.6807859070692617,,210050173.0,0out_0in,atwork
210696954,5138950,eat,1,1,1,2,atwork,1,518.0,518.0,1982512,70.0,9.0,9.0,0.0,,11.737525878014356,DRIVEALONEFREE,0.7594997988408291,,210696989.0,0out_0in,atwork
210696950,5138950,business,1,1,2,2,atwork,1,519.0,518.0,1982512,101.0,11.0,13.0,2.0,,11.722890319885435,DRIVEALONEFREE,-0.24322314272543763,,210696989.0,0out_0in,atwork
210696995,5138951,eat,1,1,1,1,atwork,1,522.0,520.0,1982512,86.0,10.0,11.0,1.0,,11.476499256364718,DRIVEALONEFREE,-0.17471678831242635,,210697030.0,0out_0in,atwork
212348475,5179231,eat,1,1,1,1,atwork,1,372.0,377.0,1998553,145.0,15.0,15.0,0.0,,18.401257991116292,SHARED2FREE,-0.22793341773208164,,212348510.0,0out_0in,atwork
212715999,5188195,eat,1,1,1,1,atwork,1,531.0,531.0,2001877,85.0,10.0,10.0,0.0,,12.229955807756065,WALK,0.2405875256992647,,212716034.0,0out_0in,atwork
212716163,5188199,eat,1,1,1,1,atwork,1,531.0,531.0,2001877,135.0,14.0,14.0,0.0,,12.244448015358001,DRIVEALONEFREE,0.7368259193722086,,212716198.0,0out_0in,atwork
219042090,5342490,business,1,1,1,1,atwork,1,441.0,430.0,2055987,115.0,12.0,15.0,3.0,,18.28320595315409,DRIVEALONEFREE,-0.3868796452809823,,219042129.0,0out_2in,atwork
222257519,5420915,eat,1,1,1,1,atwork,1,812.0,810.0,2083079,124.0,13.0,13.0,0.0,,18.21281790210816,SHARED3FREE,-1.685538071792884,,222257554.0,0out_1in,atwork
231461937,5645413,eat,1,1,1,1,atwork,1,466.0,546.0,2159329,85.0,10.0,10.0,0.0,,19.103918650335522,SHARED2FREE,-1.9120957900377777,,231461972.0,0out_0in,atwork
236573940,5770096,eat,1,1,1,1,atwork,1,427.0,427.0,2203507,124.0,13.0,13.0,0.0,,18.377840331708978,WALK,0.5944898099674532,,236573975.0,0out_0in,atwork
238930989,5827585,eat,1,1,1,1,atwork,1,355.0,355.0,2227333,90.0,10.0,15.0,5.0,,19.488065657114337,WALK,0.012105995559011712,,238931024.0,0out_1in,atwork
239374978,5838414,eat,1,1,1,1,atwork,1,396.0,396.0,2232231,99.0,11.0,11.0,0.0,,18.215485768210417,DRIVEALONEFREE,0.658708945379351,,239375013.0,0out_0in,atwork
240710963,5870999,eat,1,1,1,1,atwork,1,401.0,401.0,2247096,145.0,15.0,15.0,0.0,,18.48099613797959,SHARED3FREE,-0.37464779532174586,,240710998.0,0out_0in,atwork
244873078,5972514,eat,1,1,1,1,atwork,1,1241.0,1245.0,2286089,100.0,11.0,12.0,1.0,,17.491592763912003,SHARED3FREE,-0.7518226676278932,,244873113.0,0out_0in,atwork
247174203,6028639,eat,1,1,1,1,atwork,1,1242.0,1242.0,2305754,127.0,13.0,16.0,3.0,,18.65013186503962,DRIVEALONEFREE,0.17932562317155562,,247174238.0,0out_1in,atwork
250441576,6108331,eat,1,1,1,1,atwork,1,1286.0,1272.0,2333789,99.0,11.0,11.0,0.0,,16.58751924285322,SHARED2FREE,-0.5175131133489973,,250441611.0,0out_0in,atwork
250441612,6108332,business,1,1,1,1,atwork,1,1281.0,1280.0,2333789,124.0,13.0,13.0,0.0,,18.231171458334405,DRIVEALONEFREE,-0.16968493885277008,,250441651.0,0out_0in,atwork
251175393,6126229,eat,1,1,1,1,atwork,1,1284.0,1274.0,2340834,70.0,9.0,9.0,0.0,,17.711324676714288,DRIVEALONEFREE,-0.11194890676905513,,251175428.0,0out_0in,atwork
254437025,6205781,eat,1,1,1,1,atwork,1,1115.0,1106.0,2369453,88.0,10.0,13.0,3.0,,17.874824675599648,SHARED2FREE,-0.36640214243783764,,254437060.0,0out_1in,atwork
259147720,6320676,eat,1,1,1,1,atwork,1,1265.0,1267.0,2413815,145.0,15.0,15.0,0.0,,16.896836000702184,DRIVEALONEFREE,-0.22435566236572707,,259147755.0,0out_0in,atwork
261787833,6385069,eat,1,1,1,1,atwork,1,1348.0,1348.0,2435946,125.0,13.0,14.0,1.0,,18.24693679517019,DRIVEALONEFREE,0.28537991906168825,,261787868.0,0out_0in,atwork
264709575,6456331,eat,1,1,1,1,atwork,1,1323.0,1323.0,2465968,85.0,10.0,10.0,0.0,,17.073866909871413,DRIVEALONEFREE,0.24200322099031596,,264709610.0,0out_0in,atwork
265375657,6472577,business,1,1,1,1,atwork,1,1297.0,1311.0,2473007,114.0,12.0,14.0,2.0,,15.632641323819529,DRIVEALONEFREE,-1.2783643349591065,,265375696.0,0out_0in,atwork
265376071,6472587,eat,1,1,1,1,atwork,1,1323.0,1323.0,2473007,124.0,13.0,13.0,0.0,,16.819800453235516,WALK,-0.7497173770602515,,265376106.0,0out_0in,atwork
275525002,6720122,business,1,1,1,1,atwork,1,1380.0,1380.0,2575820,113.0,12.0,13.0,1.0,,17.40869003911826,SHARED3FREE,0.1917804495816768,,275525041.0,0out_0in,atwork
279412540,6814940,business,1,1,1,1,atwork,1,1175.0,1175.0,2612648,113.0,12.0,13.0,1.0,,18.156486876191817,WALK,0.6427393468892671,,279412579.0,0out_0in,atwork
280736352,6847228,eat,1,1,1,1,atwork,1,45.0,37.0,2624988,71.0,9.0,10.0,1.0,,20.509683778279758,SHARED3FREE,-0.6858352539579491,,280736387.0,0out_1in,atwork
283299508,6909744,eat,1,1,1,1,atwork,1,414.0,403.0,2648798,135.0,14.0,14.0,0.0,,16.371896406529448,SHARED3FREE,-1.7756129836952965,,283299543.0,0out_0in,atwork
283594708,6916944,eat,1,1,1,1,atwork,1,1359.0,1359.0,2651567,99.0,11.0,11.0,0.0,,18.498598239824947,WALK,-0.10741422937854278,,283594743.0,0out_0in,atwork
283594790,6916946,eat,1,1,1,1,atwork,1,1320.0,1319.0,2651567,112.0,12.0,12.0,0.0,,15.795500246640815,DRIVEALONEFREE,-0.21256619107623662,,283594825.0,0out_0in,atwork
283849400,6923156,eat,1,1,1,1,atwork,1,414.0,606.0,2653904,113.0,12.0,13.0,1.0,,18.34053731698116,SHARED3FREE,-1.4575184344751053,,283849435.0,0out_0in,atwork
283849523,6923159,eat,1,1,1,1,atwork,1,258.0,262.0,2653904,113.0,12.0,13.0,1.0,,17.885348832541464,DRIVEALONEFREE,-0.32395037789489306,,283849558.0,0out_0in,atwork
284680388,6943424,eat,1,1,1,1,atwork,1,1427.0,1427.0,2661743,99.0,11.0,11.0,0.0,,17.97055903530208,SHARED3FREE,0.367294366063759,,284680423.0,0out_0in,atwork
291445265,7108421,eat,1,1,1,1,atwork,1,5.0,6.0,2724750,85.0,10.0,10.0,0.0,,16.025624232636492,WALK,5.959110086851756,,291445300.0,0out_1in,atwork
291617383,7112619,eat,1,1,1,1,atwork,1,374.0,402.0,2726359,135.0,14.0,14.0,0.0,,16.92649140589929,SHARED2FREE,-1.3911230313184206,,291617418.0,0out_0in,atwork
291617443,7112620,maint,1,1,1,1,atwork,1,349.0,349.0,2726359,135.0,14.0,14.0,0.0,,19.177968122554915,DRIVEALONEFREE,0.5416621204936737,,291617459.0,0out_0in,atwork
132633,3234,work,1,1,1,2,mandatory,1,968.0,999.0,1514,44.0,7.0,14.0,7.0,,,DRIVEALONEFREE,0.3483990620373771,eat,,0out_0in,work
132625,3234,school,1,1,2,2,mandatory,1,1018.0,999.0,1514,169.0,18.0,18.0,0.0,,,TAXI,0.09680489294254557,,,1out_0in,univ
132674,3235,work,1,1,1,1,mandatory,1,991.0,999.0,1514,29.0,6.0,16.0,10.0,,,DRIVEALONEFREE,-0.0409658936459668,eat,,0out_0in,work
473671,11552,work,1,1,1,1,mandatory,1,106.0,1000.0,5431,49.0,7.0,19.0,12.0,,,WALK_HVY,-1.4056560768751705,eat,,0out_0in,work
495688,12089,work,1,1,1,1,mandatory,1,988.0,1000.0,5846,34.0,6.0,21.0,15.0,,,WALK_HVY,4.96055694473974,eat,,0out_0in,work
1284733,31334,work,1,1,1,1,mandatory,1,976.0,976.0,15934,108.0,11.0,20.0,9.0,,,WALK,0.31008401996395235,eat,,0out_2in,work
3683643,89844,work,1,1,1,1,mandatory,1,839.0,886.0,39573,9.0,5.0,14.0,9.0,,,DRIVEALONEFREE,-0.32176184726475704,eat,,0out_0in,work
6920716,168797,work,1,1,1,1,mandatory,1,234.0,879.0,65816,47.0,7.0,17.0,10.0,,,SHARED2FREE,-2.1312192866600697,no_subtours,,0out_0in,work
6920749,168798,school,1,1,1,1,mandatory,1,878.0,879.0,65816,155.0,16.0,17.0,1.0,,,WALK,0.7154921604151904,,,0out_1in,univ
6920831,168800,school,1,1,1,1,mandatory,1,871.0,879.0,65816,48.0,7.0,18.0,11.0,,,WALK,-0.5335533139317067,,,0out_0in,school
7400580,180501,work,1,1,1,1,mandatory,1,1062.0,1039.0,69763,50.0,7.0,20.0,13.0,,,DRIVEALONEFREE,0.04161233858757713,eat,,0out_0in,work
7400621,180502,work,1,1,1,1,mandatory,1,991.0,1039.0,69763,46.0,7.0,16.0,9.0,,,WALK_LOC,0.5856798775548094,no_subtours,,0out_0in,work
8944222,218151,school,1,1,1,1,mandatory,1,1035.0,1025.0,86137,44.0,7.0,14.0,7.0,,,SHARED3FREE,-0.708711995184058,,,0out_0in,school
8944263,218152,school,1,1,1,1,mandatory,1,1016.0,1025.0,86137,26.0,6.0,13.0,7.0,,,SHARED3FREE,-1.7217598866730885,,,0out_0in,school
9518107,232148,work,1,1,1,1,mandatory,1,2.0,1021.0,92715,46.0,7.0,16.0,9.0,,,WALK_HVY,-1.1567244776227894,no_subtours,,0out_0in,work
9744263,237664,work,1,1,1,1,mandatory,1,954.0,838.0,95783,48.0,7.0,18.0,11.0,,,DRIVEALONEFREE,-0.4198611234251291,business1,,0out_0in,work
9829133,239734,work,1,1,1,1,mandatory,1,751.0,838.0,96895,144.0,14.0,23.0,9.0,,,DRIVEALONEFREE,-1.332611679087878,no_subtours,,0out_2in,work
10244340,249861,work,1,1,1,1,mandatory,1,26.0,836.0,100137,49.0,7.0,19.0,12.0,,,SHARED2FREE,-0.9016076921727452,no_subtours,,0out_2in,work
11492700,280309,school,1,1,1,1,mandatory,1,829.0,828.0,110265,62.0,8.0,16.0,8.0,,,SHARED2FREE,-0.7023913594012191,,,0out_0in,school
11492872,280313,work,1,1,1,1,mandatory,1,1176.0,828.0,110265,64.0,8.0,18.0,10.0,,,DRIVEALONEFREE,-2.47065315878343,no_subtours,,1out_0in,work
11492946,280315,school,1,1,1,1,mandatory,1,812.0,828.0,110265,62.0,8.0,16.0,8.0,,,SHARED3FREE,-1.7430060282552067,,,0out_2in,school
11493028,280317,school,1,1,1,1,mandatory,1,829.0,828.0,110265,58.0,8.0,12.0,4.0,,,SHARED2FREE,-0.7023913594012191,,,0out_0in,school
12883838,314239,work,1,1,1,1,mandatory,1,608.0,827.0,121242,61.0,8.0,15.0,7.0,,,SHARED2FREE,-1.0626097148990221,eat,,1out_1in,work
14185580,345989,school,1,1,1,1,mandatory,1,821.0,814.0,131869,112.0,12.0,12.0,0.0,,,TNC_SINGLE,-0.9892213773416267,,,1out_1in,univ
14185621,345990,school,1,1,1,1,mandatory,1,825.0,814.0,131869,44.0,7.0,14.0,7.0,,,WALK,-0.5997601411811929,,,0out_0in,school
14185662,345991,school,1,1,1,1,mandatory,1,821.0,814.0,131869,42.0,7.0,12.0,5.0,,,WALK_LOC,-0.2058367506202593,,,0out_0in,univ
14185711,345992,work,1,1,1,1,mandatory,1,336.0,814.0,131869,47.0,7.0,17.0,10.0,,,DRIVEALONEFREE,-1.4063844105337335,no_subtours,,0out_1in,work
14878406,362887,work,1,1,1,1,mandatory,1,812.0,817.0,136377,64.0,8.0,18.0,10.0,,,SHARED2FREE,-0.13861756853337698,no_subtours,,1out_1in,work
14965277,365006,school,1,1,1,1,mandatory,1,821.0,818.0,137097,61.0,8.0,15.0,7.0,,,DRIVEALONEFREE,-0.37819429393755016,,,0out_0in,univ
14965523,365012,school,1,1,1,1,mandatory,1,824.0,818.0,137097,60.0,8.0,14.0,6.0,,,WALK,0.42682125882987343,,,0out_0in,school
14965769,365018,school,1,1,1,1,mandatory,1,839.0,818.0,137097,47.0,7.0,17.0,10.0,,,SHARED3FREE,-0.8836700175706602,,,0out_0in,school
14966015,365024,school,1,1,1,1,mandatory,1,817.0,818.0,137097,62.0,8.0,16.0,8.0,,,SHARED3FREE,0.8811432871800672,,,0out_0in,school
14966515,365036,work,1,1,1,1,mandatory,1,266.0,818.0,137097,64.0,8.0,18.0,10.0,,,DRIVE_HVY,-2.6937635896465113,eat,,0out_0in,work
14966761,365042,work,1,1,1,1,mandatory,1,973.0,818.0,137097,47.0,7.0,17.0,10.0,,,DRIVE_HVY,-1.650407364789664,no_subtours,,0out_0in,work
14967253,365054,work,1,1,1,1,mandatory,1,820.0,818.0,137097,47.0,7.0,17.0,10.0,,,SHARED2FREE,0.10155488901503852,eat,,0out_0in,work
15225914,371363,school,2,1,1,2,mandatory,1,1019.0,1007.0,139369,56.0,8.0,10.0,2.0,,,WALK,0.7961703343999466,,,0out_1in,univ
15225915,371363,school,2,2,2,2,mandatory,1,1019.0,1007.0,139369,86.0,10.0,11.0,1.0,,,WALK_LOC,0.7971129348786212,,,2out_0in,univ
15226332,371373,work,1,1,1,2,mandatory,1,1005.0,1007.0,139369,43.0,7.0,13.0,6.0,,,SHARED3FREE,0.1514797033376652,no_subtours,,0out_0in,work
15226324,371373,school,1,1,2,2,mandatory,1,1019.0,1007.0,139369,154.0,16.0,16.0,0.0,,,WALK_LOC,0.7921292235530504,,,0out_0in,univ
15875034,387195,work,1,1,1,1,mandatory,1,23.0,1016.0,147458,48.0,7.0,18.0,11.0,,,DRIVEALONEFREE,-1.0431378804523943,no_subtours,,0out_0in,work
15875272,387201,school,1,1,1,1,mandatory,1,1036.0,1016.0,147458,166.0,17.0,21.0,4.0,,,TAXI,-0.9367241369677116,,,0out_2in,school
15875395,387204,school,1,1,1,1,mandatory,1,992.0,1016.0,147458,45.0,7.0,15.0,8.0,,,SHARED3FREE,-0.9802592966030994,,,0out_1in,school
16141452,393693,work,1,1,1,1,mandatory,1,969.0,1012.0,150360,64.0,8.0,18.0,10.0,,,WALK_HVY,0.296966901114422,no_subtours,,0out_0in,work
16141575,393696,work,1,1,1,1,mandatory,1,945.0,1012.0,150360,47.0,7.0,17.0,10.0,,,WALK_HVY,-0.3206339182880385,no_subtours,,0out_0in,work
17365335,423544,school,1,1,1,1,mandatory,1,1032.0,991.0,165277,61.0,8.0,15.0,7.0,,,SHARED3FREE,-2.47349006838635,,,0out_0in,school
17434920,425241,work,1,1,1,1,mandatory,1,71.0,991.0,166205,48.0,7.0,18.0,11.0,,,WALK_HVY,-2.136493391473948,eat,,0out_0in,work
18186778,443579,work,1,1,1,1,mandatory,1,1059.0,949.0,174093,50.0,7.0,20.0,13.0,,,DRIVEALONEFREE,-1.6326188098268326,eat,,0out_1in,work
18186983,443584,work,1,1,1,1,mandatory,1,730.0,949.0,174093,48.0,7.0,18.0,11.0,,,DRIVEALONEFREE,-2.2596692316327682,eat,,0out_0in,work
18187180,443589,school,1,1,1,1,mandatory,1,903.0,949.0,174093,61.0,8.0,15.0,7.0,,,SHARED3FREE,-1.606184210191803,,,1out_0in,school
18187385,443594,school,1,1,1,1,mandatory,1,896.0,949.0,174093,61.0,8.0,15.0,7.0,,,SHARED3FREE,-1.15014528771412,,,0out_0in,school
20612912,502753,work,1,1,1,1,mandatory,1,1011.0,954.0,199257,47.0,7.0,17.0,10.0,,,DRIVEALONEFREE,-0.47612317651486075,eat,,0out_0in,work
