trip_id,person_id,number_of_participants,trip_mode,PlanElementIndex,ActivityElement,ActivityType,x,y,departure_time
1073527309.0,3272949.0,1.0,WALK,8,leg,,,,
,3272949.0,,,9,activity,Work,-122.39569320826413,37.79156269193188,21.71
1073527589.0,3272949.0,1.0,SHARED3FREE,10,leg,,,,
,3272949.0,,,11,activity,Home,-122.4618096,37.7839984,
,3281559.0,,,1,activity,Home,-122.4813262,37.7849812,8.597
1076351665.0,3281559.0,1.0,WALK_LOC,2,leg,,,,
,3281559.0,,,3,activity,work,-122.41745075178052,37.780737759419125,18.665
1076351669.0,3281559.0,1.0,WALK_LOC,4,leg,,,,
,3281559.0,,,5,activity,Home,-122.4813262,37.7849812,
,3281560.0,,,1,activity,Home,-122.4813262,37.7849812,13.869
1076351905.0,3281560.0,1.0,DRIVEALONEFREE,2,leg,,,,
,3281560.0,,,3,activity,othmaint,-122.45107567851572,37.72785628112731,19.477
1076351909.0,3281560.0,1.0,DRIVEALONEFREE,4,leg,,,,
,3281560.0,,,5,activity,Home,-122.4813262,37.7849812,
,3281561.0,,,1,activity,Home,-122.4813262,37.7849812,12.131
1076352057.0,3281561.0,1.0,WALK_LOC,2,leg,,,,
,3281561.0,,,3,activity,eatout,-122.40412511641541,37.78936554015983,13.33
1076352061.0,3281561.0,1.0,WALK_LOC,4,leg,,,,
,3281561.0,,,5,activity,Home,-122.4813262,37.7849812,
,3289724.0,,,1,activity,Home,-122.4874843,37.7809625,10.838
1079029545.0,3289724.0,1.0,SHARED2FREE,2,leg,,,,
,3289724.0,,,3,activity,social,-122.45420549105349,37.76894147509548,10.911
1079029546.0,3289724.0,1.0,DRIVEALONEFREE,4,leg,,,,
,3289724.0,,,5,activity,escort,-122.45489213359514,37.76596093632753,11.012
1079029549.0,3289724.0,1.0,SHARED2FREE,6,leg,,,,
,3289724.0,,,7,activity,shopping,-122.48102506670158,37.7600968752574,11.254
1079029550.0,3289724.0,1.0,DRIVEALONEFREE,8,leg,,,,
,3289724.0,,,9,activity,Home,-122.4874843,37.7809625,
,3289725.0,,,1,activity,Home,-122.4874843,37.7809625,10.883
1079030065.0,3289725.0,1.0,SHARED2FREE,2,leg,,,,
,3289725.0,,,3,activity,shopping,-122.4778076479498,37.76220357724805,12.456
1079030069.0,3289725.0,1.0,SHARED2FREE,4,leg,,,,
,3289725.0,,,5,activity,Home,-122.4874843,37.7809625,12.659
1079029873.0,3289725.0,1.0,SHARED2FREE,6,leg,,,,
,3289725.0,,,7,activity,escort,-122.47980621383275,37.74934477111071,13.485
1079029877.0,3289725.0,1.0,SHARED2FREE,8,leg,,,,
,3289725.0,,,9,activity,Home,-122.4874843,37.7809625,15.263
1079029881.0,3289725.0,1.0,SHARED3FREE,10,leg,,,,
,3289725.0,,,11,activity,escort,-122.45666020642217,37.77592102314898,16.843
1079029885.0,3289725.0,1.0,SHARED3FREE,12,leg,,,,
,3289725.0,,,13,activity,Home,-122.4874843,37.7809625,16.993
1079030001.0,3289725.0,1.0,SHARED3FREE,14,leg,,,,
,3289725.0,,,15,activity,othdiscr,-122.45222677529785,37.78740878240009,19.947
1079030005.0,3289725.0,1.0,SHARED3FREE,16,leg,,,,
,3289725.0,,,17,activity,Home,-122.4874843,37.7809625,
,3289726.0,,,1,activity,Home,-122.4874843,37.7809625,9.563
1079030377.0,3289726.0,1.0,SHARED3FREE,2,leg,,,,
,3289726.0,,,3,activity,school,-122.47499266064237,37.78242460475826,15.351
1079030381.0,3289726.0,1.0,WALK,4,leg,,,,
,3289726.0,,,5,activity,escort,-122.48684503766609,37.788275005431046,17.918
1079030382.0,3289726.0,1.0,WALK,6,leg,,,,
,3289726.0,,,7,activity,Home,-122.4874843,37.7809625,
,3289727.0,,,1,activity,Home,-122.4874843,37.7809625,11.424
1079030529.0,3289727.0,1.0,SHARED3FREE,2,leg,,,,
,3289727.0,,,3,activity,escort,-122.4564786967432,37.78528166909601,16.025
1079030533.0,3289727.0,1.0,SHARED3FREE,4,leg,,,,
,3289727.0,,,5,activity,social,-122.44893652193427,37.72032377749714,16.154
1079030534.0,3289727.0,1.0,SHARED3FREE,6,leg,,,,
,3289727.0,,,7,activity,othmaint,-122.4632515778751,37.717143436456396,16.893
1079030535.0,3289727.0,1.0,SHARED3FREE,8,leg,,,,
,3289727.0,,,9,activity,Home,-122.4874843,37.7809625,
,3302476.0,,,1,activity,Home,-122.4655483,37.7762281,7.398
1083212441.0,3302476.0,1.0,DRIVEALONEFREE,2,leg,,,,
,3302476.0,,,3,activity,work,-122.48402024358705,37.762418581278936,12.412
1083212445.0,3302476.0,1.0,DRIVEALONEFREE,4,leg,,,,
,3302476.0,,,5,activity,Home,-122.4655483,37.7762281,15.269
1083212449.0,3302476.0,1.0,DRIVEALONEFREE,6,leg,,,,
,3302476.0,,,7,activity,work,-122.47809340729889,37.762216418372546,16.469
1083212453.0,3302476.0,1.0,DRIVEALONEFREE,8,leg,,,,
,3302476.0,,,9,activity,Home,-122.4655483,37.7762281,
,3302477.0,,,1,activity,Home,-122.4655483,37.7762281,11.169
1083212721.0,3302477.0,1.0,WALK,2,leg,,,,
,3302477.0,,,3,activity,shopping,-122.45827589188775,37.784914854584976,17.048
1083212725.0,3302477.0,1.0,WALK,4,leg,,,,
,3302477.0,,,5,activity,Home,-122.4655483,37.7762281,
,3309660.0,,,1,activity,Home,-122.47870487220005,37.77892361359198,8.49
1085568793.0,3309660.0,1.0,WALK,2,leg,,,,
,3309660.0,,,3,activity,work,-122.4754226,37.777648,16.238
1085568513.0,3309660.0,1.0,SHARED2FREE,4,leg,,,,
,3309660.0,,,5,activity,work,-122.4027458605732,37.78714682357261,16.493
1085568514.0,3309660.0,1.0,SHARED2FREE,6,leg,,,,
,3309660.0,,,7,activity,atwork,-122.46090095959782,37.78695685261911,17.568
1085568517.0,3309660.0,1.0,SHARED2FREE,8,leg,,,,
,3309660.0,,,9,activity,Work,-122.46569695442656,37.766701091262625,19.471
1085568797.0,3309660.0,1.0,WALK,10,leg,,,,
,3309660.0,,,11,activity,Home,-122.47870487220005,37.77892361359198,
,3309662.0,,,1,activity,Home,-122.4754226,37.777648,8.053
1085569385.0,3309662.0,1.0,DRIVEALONEFREE,2,leg,,,,
,3309662.0,,,3,activity,school,-122.47216038911323,37.74192635753177,12.948
1085569389.0,3309662.0,1.0,DRIVEALONEFREE,4,leg,,,,
,3309662.0,,,5,activity,Home,-122.4754226,37.777648,17.723
1085569393.0,3309662.0,1.0,DRIVEALONEFREE,6,leg,,,,
,3309662.0,,,7,activity,school,-122.46510269686284,37.74008205423419,17.743
1085569397.0,3309662.0,1.0,DRIVEALONEFREE,8,leg,,,,
,3309662.0,,,9,activity,shopping,-122.40641159274736,37.77437263661739,17.958
1085569398.0,3309662.0,1.0,DRIVEALONEFREE,10,leg,,,,
,3309662.0,,,11,activity,Home,-122.4754226,37.777648,
,3336642.0,,,1,activity,Home,-122.4798874,37.7925291,7.384
1094418889.0,3336642.0,1.0,DRIVEALONEFREE,2,leg,,,,
,3336642.0,,,3,activity,work,-122.4456875467922,37.786502026116544,12.355
1094418893.0,3336642.0,1.0,DRIVEALONEFREE,4,leg,,,,
,3336642.0,,,5,activity,Home,-122.4798874,37.7925291,
,3336668.0,,,1,activity,Home,-122.4798874,37.7925291,11.038
1094422993.0,3336668.0,2.0,SHARED2FREE,2,leg,,,,
,3336668.0,,,3,activity,shopping,-122.43179896818724,37.786142420772435,16.121
1094422997.0,3336668.0,2.0,SHARED2FREE,4,leg,,,,
,3336668.0,,,5,activity,Home,-122.4798874,37.7925291,
,3348039.0,,,1,activity,Home,-122.3967922,37.7734934,10.952
1098157057.0,3348039.0,1.0,WALK,2,leg,,,,
,3348039.0,,,3,activity,shopping,-122.39231701810232,37.77738792687818,16.601
1098157061.0,3348039.0,1.0,WALK,4,leg,,,,
,3348039.0,,,5,activity,Home,-122.3967922,37.7734934,17.12
1098156993.0,3348039.0,1.0,SHARED2FREE,6,leg,,,,
,3348039.0,,,7,activity,eatout,-122.43237727864555,37.80406072303117,17.337
1098156994.0,3348039.0,1.0,SHARED3FREE,8,leg,,,,
,3348039.0,,,9,activity,othdiscr,-122.39960631626465,37.77627047557883,17.555
1098156995.0,3348039.0,1.0,SHARED3FREE,10,leg,,,,
,3348039.0,,,11,activity,shopping,-122.40752592131105,37.78411041361462,17.565
1098156996.0,3348039.0,1.0,SHARED3FREE,12,leg,,,,
,3348039.0,,,13,activity,othdiscr,-122.42928047306953,37.797746071302704,17.941
1098156997.0,3348039.0,1.0,SHARED2FREE,14,leg,,,,
,3348039.0,,,15,activity,Home,-122.3967922,37.7734934,
,3348040.0,,,1,activity,Home,-122.3967922,37.7734934,8.299
1098157433.0,3348040.0,1.0,BIKE,2,leg,,,,
,3348040.0,,,3,activity,work,-122.413610297168,37.79637618209578,20.595
1098157437.0,3348040.0,1.0,BIKE,4,leg,,,,
,3348040.0,,,5,activity,Home,-122.3967922,37.7734934,
,3348041.0,,,1,activity,Home,-122.3967922,37.7734934,11.663
1098157649.0,3348041.0,1.0,SHARED3FREE,2,leg,,,,
,3348041.0,,,3,activity,othdiscr,-122.39165847436855,37.79365404405945,18.043
1098157653.0,3348041.0,1.0,WALK,4,leg,,,,
,3348041.0,,,5,activity,Home,-122.3967922,37.7734934,
,3357747.0,,,1,activity,Home,-122.4058444,37.7965685,9.479
1101341217.0,3357747.0,1.0,WALK,2,leg,,,,
,3357747.0,,,3,activity,othdiscr,-122.41133414173969,37.7873246911575,12.108
1101341221.0,3357747.0,1.0,BIKE,4,leg,,,,
,3357747.0,,,5,activity,Home,-122.4058444,37.7965685,12.77
1101341793.0,3357747.0,2.0,WALK,6,leg,,,,
,3357747.0,,,7,activity,othdiscr,-122.41006047531054,37.79640080487863,16.565
1101341797.0,3357747.0,2.0,WALK,8,leg,,,,
,3357747.0,,,9,activity,Home,-122.4058444,37.7965685,
,3360055.0,,,1,activity,Home,-122.4126429,37.805023,10.565
1102098305.0,3360055.0,1.0,WALK_LOC,2,leg,,,,
,3360055.0,,,3,activity,shopping,-122.43276245839097,37.78566850484524,17.149
1102098309.0,3360055.0,1.0,WALK_LOC,4,leg,,,,
,3360055.0,,,5,activity,shopping,-122.43723205247619,37.7883989487249,17.705
1102098310.0,3360055.0,1.0,TNC_SINGLE,6,leg,,,,
,3360055.0,,,7,activity,Home,-122.4126429,37.805023,17.734
1102098313.0,3360055.0,1.0,WALK,8,leg,,,,
,3360055.0,,,9,activity,shopping,-122.40722519360997,37.79636136871793,17.759
1102098317.0,3360055.0,1.0,WALK,10,leg,,,,
,3360055.0,,,11,activity,Home,-122.4126429,37.805023,18.086
1102098089.0,3360055.0,1.0,WALK,12,leg,,,,
,3360055.0,,,13,activity,eatout,-122.41265887628316,37.81070357019167,18.444
1102098093.0,3360055.0,1.0,WALK,14,leg,,,,
,3360055.0,,,15,activity,Home,-122.4126429,37.805023,
,3360056.0,,,1,activity,Home,-122.4126429,37.805023,9.115
1102098633.0,3360056.0,1.0,DRIVEALONEFREE,2,leg,,,,
,3360056.0,,,3,activity,shopping,-122.42463700664885,37.797910360772086,10.1
1102098637.0,3360056.0,1.0,DRIVEALONEFREE,4,leg,,,,
,3360056.0,,,5,activity,Home,-122.4126429,37.805023,14.265
1102098569.0,3360056.0,1.0,SHARED3FREE,6,leg,,,,
,3360056.0,,,7,activity,othmaint,-122.4446882021219,37.76982642648238,15.364
1102098570.0,3360056.0,1.0,SHARED3FREE,8,leg,,,,
,3360056.0,,,9,activity,escort,-122.40043133867752,37.78075080039276,15.713
1102098571.0,3360056.0,1.0,DRIVEALONEFREE,10,leg,,,,
,3360056.0,,,11,activity,eatout,-122.41234358168896,37.7804221724369,15.89
1102098572.0,3360056.0,1.0,SHARED3FREE,12,leg,,,,
,3360056.0,,,13,activity,othdiscr,-122.39567553082837,37.77312485593315,16.873
1102098573.0,3360056.0,1.0,SHARED2FREE,14,leg,,,,
,3360056.0,,,15,activity,Home,-122.4126429,37.805023,17.615
1102098593.0,3360056.0,1.0,WALK,16,leg,,,,
,3360056.0,,,17,activity,othmaint,-122.40395650697165,37.788573676186225,17.848
1102098597.0,3360056.0,1.0,WALK,18,leg,,,,
,3360056.0,,,19,activity,Home,-122.4126429,37.805023,19.24
1102098441.0,3360056.0,1.0,SHARED2FREE,20,leg,,,,
,3360056.0,,,21,activity,escort,-122.44458635268464,37.79616650964264,20.67
1102098445.0,3360056.0,1.0,DRIVEALONEFREE,22,leg,,,,
,3360056.0,,,23,activity,Home,-122.4126429,37.805023,
,3361403.0,,,1,activity,Home,-122.414118,37.8039777,12.855
1102540409.0,3361403.0,1.0,WALK_LOC,2,leg,,,,
,3361403.0,,,3,activity,othmaint,-122.45993608131529,37.76565244616016,13.227
1102540413.0,3361403.0,1.0,WALK_LRF,4,leg,,,,
,3361403.0,,,5,activity,Home,-122.414118,37.8039777,
,3361407.0,,,1,activity,Home,-122.414118,37.8039777,8.18
1102541761.0,3361407.0,1.0,WALK_LOC,2,leg,,,,
,3361407.0,,,3,activity,eatout,-122.4179304328118,37.76420424831791,8.537
1102541762.0,3361407.0,1.0,WALK_LOC,4,leg,,,,
,3361407.0,,,5,activity,shopping,-122.4181934965491,37.76036895500599,18.459
1102541765.0,3361407.0,1.0,WALK_LOC,6,leg,,,,
,3361407.0,,,7,activity,eatout,-122.40671643002511,37.78845557547562,21.081
1102541766.0,3361407.0,1.0,WALK_LOC,8,leg,,,,
,3361407.0,,,9,activity,Home,-122.414118,37.8039777,
,3361411.0,,,1,activity,Home,-122.414118,37.8039777,10.682
1102543033.0,3361411.0,1.0,WALK_LRF,2,leg,,,,
,3361411.0,,,3,activity,othmaint,-122.4005229248543,37.8026247607232,17.339
1102543037.0,3361411.0,1.0,WALK_LRF,4,leg,,,,
,3361411.0,,,5,activity,Home,-122.414118,37.8039777,
,3365098.0,,,1,activity,Home,-122.4217959,37.8002639,12.457
1103752193.0,3365098.0,1.0,WALK,2,leg,,,,
,3365098.0,,,3,activity,escort,-122.41130516752564,37.80001276685346,12.75
1103752194.0,3365098.0,1.0,WALK,4,leg,,,,
,3365098.0,,,5,activity,eatout,-122.41986745985872,37.79769972836682,16.307
1103752197.0,3365098.0,1.0,WALK,6,leg,,,,
,3365098.0,,,7,activity,shopping,-122.41964786938992,37.796430102506356,17.105
1103752198.0,3365098.0,1.0,WALK,8,leg,,,,
,3365098.0,,,9,activity,shopping,-122.41743530163022,37.80596997404915,17.188
1103752199.0,3365098.0,1.0,WALK,10,leg,,,,
,3365098.0,,,11,activity,othmaint,-122.41279012768115,37.80756779339543,17.787
1103752200.0,3365098.0,1.0,WALK,12,leg,,,,
,3365098.0,,,13,activity,Home,-122.4217959,37.8002639,
,3371160.0,,,1,activity,Home,-122.4118503,37.8017086,10.506
1105740745.0,3371160.0,1.0,WALK,2,leg,,,,
,3371160.0,,,3,activity,shopping,-122.40535005366468,37.793016087649114,13.238
1105740749.0,3371160.0,1.0,WALK,4,leg,,,,
,3371160.0,,,5,activity,Home,-122.4118503,37.8017086,
,3372902.0,,,1,activity,Home,-122.407471,37.8039836,13.716
1106312057.0,3372902.0,1.0,WALK_LOC,2,leg,,,,
,3372902.0,,,3,activity,othdiscr,-122.39456010151768,37.77115689164011,23.87
1106312061.0,3372902.0,1.0,WALK_LOC,4,leg,,,,
,3372902.0,,,5,activity,Home,-122.407471,37.8039836,
,3381069.0,,,1,activity,Home,-122.4066638,37.7982364,14.624
1108990833.0,3381069.0,1.0,WALK,2,leg,,,,
,3381069.0,,,3,activity,othdiscr,-122.40364199989476,37.79228395316442,16.939
1108990837.0,3381069.0,1.0,WALK,4,leg,,,,
,3381069.0,,,5,activity,Home,-122.4066638,37.7982364,
,3389926.0,,,1,activity,Home,-122.41162532297051,37.79553993089721,6.495
1111896041.0,3389926.0,1.0,WALK_LOC,2,leg,,,,
,3389926.0,,,3,activity,work,-122.412025,37.79579860000001,10.41
1111895761.0,3389926.0,1.0,WALK,4,leg,,,,
,3389926.0,,,5,activity,othmaint,-122.44418377818201,37.77036846584818,10.541
1111895762.0,3389926.0,1.0,WALK,6,leg,,,,
,3389926.0,,,7,activity,atwork,-122.4463233957916,37.77701555311683,13.857
1111895765.0,3389926.0,1.0,WALK,8,leg,,,,
,3389926.0,,,9,activity,Work,-122.44053076859458,37.774313078828,17.28
1111896045.0,3389926.0,1.0,WALK_LOC,10,leg,,,,
,3389926.0,,,11,activity,Home,-122.41162532297051,37.79553993089721,
,3389929.0,,,1,activity,Home,-122.412025,37.79579860000001,10.071
1111896977.0,3389929.0,1.0,BIKE,2,leg,,,,
,3389929.0,,,3,activity,shopping,-122.40642640029888,37.781146722791,10.639
1111896981.0,3389929.0,1.0,BIKE,4,leg,,,,
,3389929.0,,,5,activity,eatout,-122.41395014006854,37.79217609468941,10.642
1111896982.0,3389929.0,1.0,BIKE,6,leg,,,,
,3389929.0,,,7,activity,Home,-122.412025,37.79579860000001,
,3398887.0,,,1,activity,Home,-122.4220928,37.7936028,12.42
1114835137.0,3398887.0,1.0,WALK_LOC,2,leg,,,,
,3398887.0,,,3,activity,othdiscr,-122.39800389141509,37.79094443605949,23.611
1114835141.0,3398887.0,1.0,WALK_LOC,4,leg,,,,
,3398887.0,,,5,activity,Home,-122.4220928,37.7936028,
,3402205.0,,,1,activity,Home,-122.41968230821641,37.78932313515733,6.817
1115923553.0,3402205.0,1.0,WALK_HVY,2,leg,,,,
,3402205.0,,,3,activity,work,-122.4168477,37.7924686,11.078
1115923273.0,3402205.0,1.0,WALK,4,leg,,,,
,3402205.0,,,5,activity,atwork,-122.41520075956169,37.766822436599966,11.506
1115923277.0,3402205.0,1.0,WALK,6,leg,,,,
,3402205.0,,,7,activity,Work,-122.41992416003475,37.76410536089493,23.084
1115923557.0,3402205.0,1.0,WALK_LOC,8,leg,,,,
,3402205.0,,,9,activity,Home,-122.41968230821641,37.78932313515733,
,3406821.0,,,1,activity,Home,-122.413739,37.7937713,11.645
1117437553.0,3406821.0,1.0,WALK,2,leg,,,,
,3406821.0,,,3,activity,shopping,-122.40789929553638,37.789508730421346,11.834
1117437557.0,3406821.0,1.0,WALK,4,leg,,,,
,3406821.0,,,5,activity,Home,-122.413739,37.7937713,
,3423788.0,,,1,activity,Home,-122.4144567,37.7889588,12.066
1123002729.0,3423788.0,1.0,BIKE,2,leg,,,,
,3423788.0,,,3,activity,shopping,-122.40973156939857,37.781194297451364,12.377
1123002733.0,3423788.0,1.0,BIKE,4,leg,,,,
,3423788.0,,,5,activity,Home,-122.4144567,37.7889588,12.945
1123002777.0,3423788.0,1.0,WALK,6,leg,,,,
,3423788.0,,,7,activity,work,-122.4028444097126,37.792014846367216,21.564
1123002781.0,3423788.0,1.0,WALK,8,leg,,,,
,3423788.0,,,9,activity,Home,-122.4144567,37.7889588,
,3427769.0,,,1,activity,Home,-122.41534509999998,37.7850162,13.289
1124308497.0,3427769.0,1.0,WALK,2,leg,,,,
,3427769.0,,,3,activity,shopping,-122.4071259325003,37.78632055861318,14.096
1124308501.0,3427769.0,1.0,WALK,4,leg,,,,
,3427769.0,,,5,activity,Home,-122.41534509999998,37.7850162,
,3434498.0,,,1,activity,Home,-122.4136991,37.7852195,12.27
1126515393.0,3434498.0,1.0,WALK,2,leg,,,,
,3434498.0,,,3,activity,eatout,-122.40644923605163,37.78728141346054,14.129
1126515397.0,3434498.0,1.0,WALK,4,leg,,,,
,3434498.0,,,5,activity,Home,-122.4136991,37.7852195,14.974
1126515609.0,3434498.0,1.0,WALK,6,leg,,,,
,3434498.0,,,7,activity,shopping,-122.40871948127794,37.7657065982681,19.169
1126515613.0,3434498.0,1.0,WALK,8,leg,,,,
,3434498.0,,,9,activity,Home,-122.4136991,37.7852195,
,3436325.0,,,1,activity,Home,-122.4138884,37.7861553,8.38
1127114825.0,3436325.0,1.0,TNC_SINGLE,2,leg,,,,
,3436325.0,,,3,activity,othmaint,-122.39839821094131,37.77356767880896,15.258
1127114829.0,3436325.0,1.0,WALK_LOC,4,leg,,,,
,3436325.0,,,5,activity,eatout,-122.40524018136712,37.790492291219785,15.816
1127114830.0,3436325.0,1.0,TNC_SINGLE,6,leg,,,,
,3436325.0,,,7,activity,Home,-122.4138884,37.7861553,
,3441006.0,,,1,activity,Home,-122.41751253054856,37.78433231456989,8.996
1128650281.0,3441006.0,1.0,WALK_LRF,2,leg,,,,
,3441006.0,,,3,activity,work,-122.4151567,37.7840867,12.748
1128650001.0,3441006.0,1.0,WALK,4,leg,,,,
,3441006.0,,,5,activity,atwork,-122.40381356701457,37.78932349459715,13.832
1128650005.0,3441006.0,1.0,WALK,6,leg,,,,
,3441006.0,,,7,activity,Work,-122.39796852013279,37.78876440925768,17.475
1128650285.0,3441006.0,1.0,WALK_LRF,8,leg,,,,
,3441006.0,,,9,activity,Home,-122.41751253054856,37.78433231456989,
,3441869.0,,,1,activity,Home,-122.4151567,37.7840867,8.591
1128933081.0,3441869.0,1.0,WALK,2,leg,,,,
,3441869.0,,,3,activity,eatout,-122.4094869633245,37.77959198464394,13.276
1128933085.0,3441869.0,1.0,WALK,4,leg,,,,
,3441869.0,,,5,activity,shopping,-122.40486880194545,37.78211296918422,13.682
1128933086.0,3441869.0,1.0,WALK,6,leg,,,,
,3441869.0,,,7,activity,Home,-122.4151567,37.7840867,16.132
1128933281.0,3441869.0,1.0,TAXI,8,leg,,,,
,3441869.0,,,9,activity,univ,-122.41221003269531,37.777985915410866,17.478
1128933285.0,3441869.0,1.0,WALK_LOC,10,leg,,,,
,3441869.0,,,11,activity,shopping,-122.40917713873276,37.78364939673461,17.814
1128933286.0,3441869.0,1.0,WALK_LOC,12,leg,,,,
,3441869.0,,,13,activity,Home,-122.4151567,37.7840867,
,3445531.0,,,1,activity,Home,-122.41555007625726,37.78373290980616,6.458
1130134481.0,3445531.0,1.0,WALK_LRF,2,leg,,,,
,3445531.0,,,3,activity,work,-122.40201656680001,37.78508826703255,11.797
1130134485.0,3445531.0,1.0,WALK_LRF,4,leg,,,,
,3445531.0,,,5,activity,Home,-122.41987,37.7825357,11.802
1130134201.0,3445531.0,1.0,WALK,6,leg,,,,
,3445531.0,,,7,activity,atwork,-122.40504024676827,37.78860002489753,11.907
1130134205.0,3445531.0,1.0,WALK,8,leg,,,,
,3445531.0,,,9,activity,Work,-122.41555007625726,37.78373290980616,
,3451719.0,,,1,activity,Home,-122.4116811,37.7835728,15.476
1132163881.0,3451719.0,1.0,WALK,2,leg,,,,
,3451719.0,,,3,activity,eatout,-122.40772335634982,37.780695774983805,15.694
1132163885.0,3451719.0,1.0,WALK,4,leg,,,,
,3451719.0,,,5,activity,Home,-122.4116811,37.7835728,
,3454013.0,,,1,activity,Home,-122.4404878,37.8032911,9.315
1132916577.0,3454013.0,1.0,BIKE,2,leg,,,,
,3454013.0,,,3,activity,work,-122.4030639037264,37.78983565877438,17.834
1132916581.0,3454013.0,1.0,BIKE,4,leg,,,,
,3454013.0,,,5,activity,work,-122.4145979302873,37.78446886420087,18.456
1132916582.0,3454013.0,1.0,BIKE,6,leg,,,,
,3454013.0,,,7,activity,Home,-122.4404878,37.8032911,
,3454869.0,,,1,activity,Home,-122.4392732,37.8053612,8.015
1133197297.0,3454869.0,1.0,BIKE,2,leg,,,,
,3454869.0,,,3,activity,shopping,-122.44766036714347,37.769141226853414,18.693
1133197301.0,3454869.0,1.0,BIKE,4,leg,,,,
,3454869.0,,,5,activity,Home,-122.4392732,37.8053612,
,3457557.0,,,1,activity,Home,-122.4470618,37.8011032,12.068
1134078921.0,3457557.0,1.0,DRIVEALONEFREE,2,leg,,,,
,3457557.0,,,3,activity,othmaint,-122.44021156126838,37.755648637148646,17.666
1134078925.0,3457557.0,1.0,SHARED3FREE,4,leg,,,,
,3457557.0,,,5,activity,Home,-122.4470618,37.8011032,
,3457559.0,,,1,activity,Home,-122.4470618,37.8011032,6.693
1134079665.0,3457559.0,1.0,DRIVEALONEFREE,2,leg,,,,
,3457559.0,,,3,activity,work,-122.39617947698592,37.7968159552791,13.767
1134079669.0,3457559.0,1.0,DRIVEALONEFREE,4,leg,,,,
,3457559.0,,,5,activity,Home,-122.4470618,37.8011032,
,3457561.0,,,1,activity,Home,-122.4470618,37.8011032,9.145
1134080273.0,3457561.0,1.0,DRIVEALONEFREE,2,leg,,,,
,3457561.0,,,3,activity,shopping,-122.4568466056258,37.782442152217655,11.322
1134080277.0,3457561.0,1.0,TAXI,4,leg,,,,
,3457561.0,,,5,activity,shopping,-122.45813159990097,37.78156256874206,11.645
1134080278.0,3457561.0,1.0,DRIVEALONEFREE,6,leg,,,,
,3457561.0,,,7,activity,othmaint,-122.44256833825617,37.77687667528623,11.946
1134080279.0,3457561.0,1.0,DRIVEALONEFREE,8,leg,,,,
,3457561.0,,,9,activity,Home,-122.4470618,37.8011032,
,3457563.0,,,1,activity,Home,-122.4470618,37.8011032,8.137
1134080737.0,3457563.0,1.0,DRIVEALONEFREE,2,leg,,,,
,3457563.0,,,3,activity,escort,-122.41690746285148,37.77116066416504,9.313
1134080741.0,3457563.0,1.0,DRIVEALONEFREE,4,leg,,,,
,3457563.0,,,5,activity,Home,-122.4470618,37.8011032,
,3462145.0,,,1,activity,Home,-122.4395064,37.7961013,6.962
1135583873.0,3462145.0,1.0,BIKE,2,leg,,,,
,3462145.0,,,3,activity,work,-122.43256271298387,37.782215717198454,16.822
1135583877.0,3462145.0,1.0,BIKE,4,leg,,,,
,3462145.0,,,5,activity,Home,-122.4395064,37.7961013,
,3462146.0,,,1,activity,Home,-122.4395064,37.7961013,7.94
1135583961.0,3462146.0,1.0,TNC_SINGLE,2,leg,,,,
,3462146.0,,,3,activity,escort,-122.45096840775484,37.78918736703841,8.792
1135583965.0,3462146.0,1.0,TNC_SINGLE,4,leg,,,,
,3462146.0,,,5,activity,escort,-122.44122925372167,37.791083682263526,8.824
1135583966.0,3462146.0,1.0,TNC_SINGLE,6,leg,,,,
