TAZ,work_low,work_med,work_high,work_veryhigh
722,26,51,79,173
723,16,61,65,151
724,7,18,27,59
725,3,13,17,20
726,0,6,2,13
727,9,23,21,79
728,7,7,20,53
729,36,60,81,143
730,20,42,74,123
731,55,99,129,248
732,44,68,84,157
733,2,11,20,22
734,26,59,55,138
735,7,20,13,37
736,23,39,68,101
737,11,15,20,50
738,14,28,39,78
739,46,74,75,154
740,3,6,7,27
741,28,102,121,231
742,56,134,171,375
743,31,77,91,182
744,14,35,48,107
745,0,6,9,19
746,9,20,24,39
747,21,23,31,74
748,1,6,2,12
749,0,0,1,2
750,4,5,14,32
751,25,59,115,221
752,16,23,39,77
753,27,44,74,175
754,36,80,97,218
755,3,0,4,9
756,4,11,18,48
757,35,81,104,287
758,51,106,149,368
759,53,99,133,349
760,234,509,865,2103
761,7,7,8,25
762,6,12,16,35
763,6,17,32,57
764,53,133,199,450
765,6,13,17,46
766,20,64,105,240
767,28,37,74,151
768,16,34,55,142
769,41,79,141,260
770,8,17,18,51
771,3,5,8,39
772,18,28,61,95
773,51,88,214,460
774,34,62,118,265
775,93,197,284,731
776,41,127,230,521
777,52,99,186,444
778,16,51,80,184
779,8,11,28,65
780,117,274,417,1113
781,11,27,40,89
782,79,164,242,630
783,53,93,128,298
784,222,510,957,2421
785,9,8,12,31
786,31,67,105,193
787,35,92,145,343
788,21,17,36,71
789,72,187,305,762
790,5,20,18,41
791,7,25,38,63
792,7,20,41,93
793,20,60,89,207
794,1,8,11,22
795,11,12,20,49
796,2,2,8,8
797,8,13,21,57
798,2,6,15,30
799,5,13,23,64
800,2,10,3,18
801,35,82,142,315
802,33,91,150,335
803,43,80,126,241
804,7,14,31,74
805,3,8,8,37
806,74,162,228,463
807,144,303,476,1003
808,46,96,128,236
809,233,520,890,2082
810,90,194,353,818
811,40,73,110,227
812,23,72,92,153
813,67,112,135,253
814,20,34,47,77
815,9,26,33,75
816,22,45,71,122
817,13,26,38,81
818,7,8,18,38
819,15,20,28,63
820,16,21,19,51
821,12,33,57,94
822,135,301,447,1000
823,58,82,123,272
824,180,293,339,747
825,15,26,39,81
826,20,35,37,71
827,37,107,104,252
828,61,113,159,333
829,7,11,15,27
830,11,19,29,57
831,13,27,39,75
832,23,27,57,123
833,2,6,12,17
834,64,106,158,406
835,21,57,54,150
836,46,84,100,227
837,3,10,13,33
838,30,62,78,134
839,57,113,130,288
840,99,214,302,570
841,163,315,428,801
842,122,247,273,678
843,16,31,32,80
844,28,60,67,138
845,6,12,18,22
846,18,46,52,112
847,9,15,18,43
848,43,94,151,293
849,34,57,74,160
850,80,130,157,367
851,5,6,8,15
852,15,30,25,69
853,6,12,32,72
854,10,23,34,48
855,15,22,22,57
856,182,323,518,1070
857,24,48,67,173
858,166,272,341,685
859,25,45,69,174
860,2,8,12,23
861,54,106,127,258
862,17,43,47,104
863,31,50,82,162
864,33,62,91,171
865,24,51,74,138
866,0,4,8,18
867,14,38,54,130
868,21,52,79,196
869,10,15,21,48
870,3,13,15,50
871,97,198,315,704
872,21,41,44,124
873,93,177,258,689
874,6,13,18,53
875,9,18,25,59
876,26,41,62,136
877,30,48,81,167
878,5,10,28,51
879,5,5,11,21
880,46,86,114,301
881,101,189,256,656
882,9,10,24,57
883,7,33,50,110
884,4,13,17,32
885,0,1,4,6
886,15,45,60,151
887,3,4,14,31
888,3,6,12,31
889,21,57,88,228
890,68,144,219,589
891,28,39,73,154
892,15,26,37,98
893,11,19,35,63
894,36,81,129,234
895,38,75,104,262
896,14,35,35,76
897,20,37,62,145
898,318,779,1198,3420
899,147,344,609,1676
900,115,233,398,928
901,90,167,342,797
902,8,23,51,90
903,33,48,65,152
904,84,155,250,486
905,7,25,31,92
906,18,42,58,147
907,62,130,206,393
908,19,35,55,140
909,9,10,18,72
910,20,46,85,174
911,10,31,27,68
912,7,27,30,55
913,29,55,90,207
914,26,49,78,162
915,8,13,30,49
916,23,63,75,202
917,15,24,28,74
918,43,85,102,263
919,15,43,59,138
920,18,32,40,98
921,119,257,434,955
922,150,380,448,1077
923,61,100,143,345
