TAZ,work_low,work_med,work_high,work_veryhigh
998,0,0,0,3
999,0,1,3,10
1000,0,0,1,1
1001,0,6,2,2
1002,0,0,1,1
1003,3,4,4,9
1004,2,4,3,9
1005,0,0,0,1
1006,0,0,0,0
1007,0,0,1,0
1008,0,1,0,0
1009,1,4,10,12
1010,3,10,11,16
1011,1,2,0,5
1012,0,0,1,3
1013,0,2,3,11
1014,0,2,3,5
1015,1,4,8,8
1016,1,1,3,3
1017,1,1,0,6
1018,0,0,1,1
1019,0,3,4,9
1020,0,2,1,4
1021,2,2,3,5
1022,2,1,2,4
1023,3,4,4,9
1024,0,2,1,8
1025,4,5,7,9
1026,4,6,4,19
1027,1,1,3,3
1028,1,3,2,9
1029,1,2,3,11
1030,4,4,7,25
1031,0,1,0,0
1032,0,0,0,2
1033,1,3,1,4
1034,2,0,0,5
1035,0,3,4,13
1036,1,0,1,8
1037,0,0,2,1
1038,0,0,0,3
1039,6,3,6,15
1040,0,0,6,1
1041,0,2,0,7
1042,0,1,1,6
1043,1,5,1,8
1044,0,0,0,0
1045,2,3,4,11
1046,1,0,2,3
1047,7,8,4,17
1048,0,2,3,7
1049,6,10,16,30
1050,3,4,8,4
1051,0,0,0,3
1052,0,1,0,1
1053,1,1,2,8
1054,0,0,1,2
1055,2,4,3,4
1056,1,0,0,5
1057,11,7,8,25
1058,2,2,1,4
1059,1,1,1,0
1060,0,1,1,2
1061,1,1,3,7
1062,0,0,1,0
1063,0,1,0,0
1064,0,0,0,3
1065,0,0,0,1
1066,0,0,0,3
1067,2,2,1,7
1068,0,1,0,1
1069,1,3,2,9
1070,0,0,2,0
1071,0,1,1,1
1072,0,0,3,3
1073,0,1,0,2
1074,0,0,0,0
1075,0,0,0,2
1076,0,1,3,7
1077,0,0,0,0
1078,1,2,2,3
1079,0,0,1,0
1080,0,0,1,1
1081,0,0,1,0
1082,1,5,2,3
1083,1,1,0,4
1084,0,1,0,0
1085,0,0,0,1
1086,0,0,0,3
1087,0,0,0,0
1088,0,0,0,0
1089,0,0,0,0
1090,0,3,0,3
1091,0,0,1,1
1092,0,0,0,0
1093,1,0,1,1
1094,0,1,1,0
1095,1,3,0,2
1096,0,3,0,4
1097,0,1,2,3
1098,0,0,0,0
1099,0,0,0,0
1100,0,0,1,4
1101,0,3,3,2
1102,0,0,0,0
1103,0,0,0,0
1104,0,0,0,1
1105,1,0,2,7
1106,0,1,1,1
1107,1,5,3,20
1108,1,3,1,2
1109,0,2,0,3
1110,0,0,0,2
1111,0,2,1,2
1112,2,1,2,3
1113,7,10,17,39
1114,0,0,1,3
1115,0,0,0,2
1116,0,1,4,3
1117,0,1,0,0
1118,8,16,25,68
1119,0,1,2,3
1120,0,1,1,3
1121,0,2,1,0
1122,0,2,0,0
1123,1,0,1,11
1124,0,1,0,0
1125,0,0,0,1
1126,1,0,2,0
1127,0,0,1,0
1128,0,3,0,2
1129,0,0,0,2
1130,0,0,3,1
1131,0,0,0,0
1132,0,0,1,0
1133,0,0,0,0
1134,0,0,0,0
1135,0,1,2,2
1136,0,1,2,3
1137,0,0,0,1
1138,0,1,0,0
1139,0,1,0,0
1140,1,0,0,0
1141,0,0,1,0
1142,2,0,5,1
1143,0,0,0,0
1144,0,0,2,1
1145,0,0,0,0
1146,0,0,0,2
1147,0,0,0,2
1148,11,20,16,34
1149,0,0,0,1
1150,1,0,0,1
1151,0,0,0,0
1152,0,0,0,1
1153,0,0,1,1
1154,0,0,0,2
1155,0,0,1,5
1156,1,0,1,0
1157,0,0,0,1
1158,0,0,1,2
1159,0,2,1,3
1160,0,0,0,2
1161,0,0,2,0
1162,0,0,0,1
1163,0,0,0,0
1164,0,1,0,0
1165,0,0,0,0
1166,0,0,0,0
1167,0,0,1,1
1168,0,1,0,0
1169,3,5,9,20
1170,4,5,9,16
1171,0,0,0,0
1172,0,0,1,1
1173,0,2,2,1
1174,0,2,1,1
1175,0,1,0,0
1176,0,0,0,1
1177,0,0,0,1
1178,0,0,5,9
1179,0,0,0,0
1180,0,2,3,5
1181,0,0,0,1
1182,1,0,0,1
1183,0,0,0,0
1184,0,0,0,1
1185,1,0,4,5
1186,2,9,37,49
1187,0,0,0,2
1188,0,1,0,1
1189,0,0,0,0
1190,0,0,1,1
1191,0,1,1,1
1192,0,0,0,3
1193,0,0,0,0
1194,2,2,0,2
1195,0,0,0,0
1196,0,0,1,1
1197,0,2,2,8
1198,3,4,3,13
1199,4,10,9,30
1200,0,1,1,5
1201,0,0,0,2
1202,0,0,1,0
1203,0,0,1,0
1204,0,0,0,0
1205,2,11,11,29
1206,0,0,0,1
1207,2,1,2,3
1208,1,3,3,7
1209,1,0,1,2
1210,3,7,7,18
1211,2,2,5,11
1212,0,0,0,0
1213,0,0,1,1
1214,2,1,2,3
1215,0,1,2,2
1216,2,4,1,7
1217,0,0,0,2
1218,5,5,6,23
1219,0,0,0,1
1220,0,0,0,1
1221,1,0,0,2
1222,0,0,2,5
1223,0,0,2,0
1224,0,1,0,1
1225,1,1,0,2
1226,0,0,0,0
1227,0,0,0,0
1228,4,2,7,10
1229,0,1,2,6
1230,0,0,0,3
1231,0,0,0,0
1232,0,0,0,0
1233,1,1,1,3
1234,2,0,0,0
1235,2,1,0,2
1236,0,0,0,1
1237,0,0,0,1
1238,0,1,0,1
1239,0,0,0,0
1240,3,3,3,6
1241,0,0,0,1
1242,0,1,1,4
1243,0,2,1,3
1244,2,3,1,7
1245,0,2,1,2
1246,0,0,0,0
1247,0,1,0,1
1248,1,3,11,5
1249,1,0,2,7
1250,2,2,10,26
1251,0,0,0,0
1252,0,0,0,1
1253,0,0,0,1
1254,0,4,0,6
1255,0,0,0,0
1256,2,0,4,5
1257,2,1,3,1
1258,0,0,0,0
1259,1,1,0,0
1260,1,1,1,0
1261,3,1,3,5
1262,0,1,1,1
1263,0,0,0,0
1264,1,1,2,8
1265,0,0,1,0
1266,0,0,0,0
1267,4,10,10,46
1268,0,0,2,1
1269,0,0,2,2
1270,0,1,0,2
1271,0,0,0,1
1272,0,0,1,2
1273,0,0,0,1
1274,0,0,1,4
1275,1,1,0,5
1276,0,2,2,8
1277,0,0,2,1
1278,0,0,1,1
1279,0,0,0,0
1280,0,0,0,0
1281,0,1,0,1
1282,0,0,0,0
1283,0,3,0,5
1284,2,2,3,4
1285,4,6,9,20
1286,0,3,2,6
1287,2,0,4,0
1288,0,0,0,0
1289,0,1,3,5
1290,0,0,0,1
1291,0,0,0,2
1292,0,0,0,1
1293,0,1,0,1
1294,0,0,1,0
1295,0,4,4,4
1296,0,0,1,4
1297,0,2,0,1
1298,1,1,1,9
1299,0,1,3,5
1300,0,2,0,6
1301,1,3,2,4
1302,0,0,0,0
1303,1,1,0,1
1304,1,0,1,1
1305,0,1,0,1
1306,0,0,2,2
1307,0,0,4,17
1308,0,0,0,0
1309,0,0,0,0
1310,0,0,0,3
1311,0,0,0,0
1312,0,0,0,0
1313,0,0,0,0
1314,0,0,1,1
1315,0,1,0,1
1316,0,1,0,0
1317,0,2,0,3
1318,0,0,0,0
1319,1,1,4,8
1320,0,1,1,1
1321,0,0,0,1
1322,0,0,4,3
1323,0,0,1,0
1324,0,0,1,1
1325,0,0,1,1
1326,1,3,2,8
1327,0,0,0,0
1328,0,0,0,1
1329,0,1,0,2
1330,4,5,4,10
1331,1,1,2,5
1332,0,0,2,4
1333,0,2,1,3
1334,1,2,7,17
1335,0,2,0,2
1336,2,2,5,4
1337,0,2,2,1
1338,0,0,0,1
1339,1,3,0,0
1340,0,2,1,3
1341,0,0,1,1
1342,0,2,2,2
1343,0,0,4,1
