TAZ,work_low,work_med,work_high,work_veryhigh
966,0,4,6,5
967,3,9,9,24
968,7,29,16,37
969,25,33,49,103
970,5,15,15,20
971,13,42,43,89
972,1,5,2,5
973,16,18,29,43
974,3,6,4,5
975,0,0,0,3
976,2,3,6,14
977,4,7,13,18
978,0,1,0,3
979,6,12,15,20
980,0,0,0,0
981,0,0,0,0
982,0,2,7,3
983,0,0,0,1
984,1,0,1,1
985,1,0,0,1
986,0,0,0,0
987,0,0,0,1
988,2,2,3,9
989,0,4,3,0
990,0,0,0,0
991,21,18,29,87
992,0,0,0,1
993,0,0,1,2
994,0,0,1,0
995,0,0,0,1
996,0,0,1,2
997,0,0,0,0
998,0,2,1,6
999,1,2,6,4
1000,0,2,1,2
1001,1,0,3,3
1002,0,0,0,1
1003,5,9,15,20
1004,0,1,2,0
1005,11,10,13,31
1006,0,3,3,2
1007,0,0,2,0
1008,2,1,2,11
1009,0,0,0,1
1010,0,0,2,1
1011,1,2,3,6
1012,0,2,1,0
1013,0,0,1,2
1014,13,20,25,52
1015,0,1,0,1
1016,0,2,2,1
1017,1,1,1,1
1018,12,25,24,54
1019,0,0,0,1
1020,1,0,0,1
1021,1,4,2,8
1022,0,1,1,3
1023,1,0,0,4
1024,2,4,5,12
1025,0,1,0,2
1026,0,0,0,2
1027,0,1,1,5
1028,0,0,0,1
1029,0,1,2,0
1030,0,1,0,1
1031,0,1,1,1
1032,0,0,0,0
1033,1,1,2,4
1034,1,1,0,1
1035,0,0,2,1
1036,0,0,4,5
1037,0,1,1,1
1038,1,2,1,0
1039,1,1,1,6
1040,1,0,0,1
1041,0,1,2,1
1042,0,3,0,0
1043,1,0,1,0
1044,0,0,0,0
1045,0,0,0,1
1046,0,0,0,0
1047,0,1,5,5
1048,0,0,1,3
1049,0,2,2,6
1050,2,0,1,1
1051,2,2,1,4
1052,0,0,0,0
1053,1,0,0,1
1054,0,0,1,1
1055,0,1,1,0
1056,3,2,8,8
1057,0,0,0,0
1058,0,3,2,7
1059,3,3,8,12
1060,1,5,4,5
1061,0,1,1,1
1062,6,5,10,17
1063,6,13,8,26
1064,0,0,1,1
1065,7,5,4,11
1066,1,5,13,6
1067,0,1,1,0
1068,1,3,4,4
1069,2,8,12,17
1070,0,0,1,1
1071,1,0,1,0
1072,1,1,3,3
1073,0,2,3,2
1074,0,7,0,5
1075,1,2,1,2
1076,0,1,0,0
1077,0,1,0,3
1078,0,1,0,0
1079,0,0,0,3
1080,0,2,1,3
1081,0,1,3,2
1082,1,0,3,3
1083,2,4,8,17
1084,0,0,1,2
1085,0,1,2,2
1086,0,0,3,1
1087,1,0,0,1
1088,0,0,1,1
1089,1,1,1,4
1090,1,0,0,0
1091,2,5,11,17
1092,0,2,5,11
1093,2,8,12,32
1094,1,6,11,15
1095,2,4,6,8
1096,1,6,13,17
1097,2,12,13,24
1098,0,0,0,1
1099,0,4,2,8
1100,0,2,4,8
1101,0,0,0,1
1102,0,1,0,0
1103,0,0,2,6
1104,0,1,0,0
1105,0,0,0,0
1106,0,0,2,1
1107,1,0,2,4
1108,0,0,0,0
1109,3,1,3,4
1110,2,3,9,8
1111,1,0,1,2
1112,2,2,0,2
1113,8,16,35,49
1114,0,1,0,1
1115,0,1,1,2
1116,0,2,1,3
1117,0,0,0,0
1118,0,3,4,7
1119,2,1,3,2
1120,0,3,3,1
1121,4,11,15,48
1122,14,33,37,99
1123,2,2,8,13
1124,2,7,2,15
1125,0,0,2,2
1126,1,1,3,2
1127,2,7,8,10
1128,0,0,4,2
1129,4,4,2,4
1130,0,0,2,2
1131,0,0,0,2
1132,1,0,0,0
1133,0,0,0,2
1134,0,5,5,12
1135,0,1,0,1
1136,3,7,5,18
1137,3,13,24,35
1138,1,0,1,2
1139,0,0,1,0
1140,3,2,5,8
1141,4,4,12,16
1142,0,0,1,1
1143,0,6,5,6
1144,2,1,1,12
1145,13,23,33,92
1146,7,18,25,55
1147,2,7,6,8
1148,1,1,1,3
1149,1,0,3,5
1150,1,4,5,16
1151,0,1,0,0
1152,4,8,7,28
1153,0,1,2,4
1154,0,4,5,9
1155,0,1,0,1
1156,0,1,2,3
1157,0,1,2,4
1158,1,2,0,7
1159,0,0,2,4
1160,0,0,0,1
1161,5,4,12,39
1162,0,0,0,0
1163,0,0,0,1
1164,0,2,1,2
1165,1,0,0,2
1166,2,3,7,12
1167,1,1,3,6
1168,0,19,26,74
1169,0,3,3,14
1170,0,8,10,10
1171,0,0,2,4
1172,0,1,0,1
1173,0,0,1,1
1174,0,1,3,0
1175,5,8,16,44
1176,1,3,7,8
1177,1,4,3,9
1178,13,11,18,28
1179,3,11,10,21
1180,2,1,3,6
1181,0,0,1,1
1182,2,2,2,8
1183,0,1,1,6
1184,0,0,1,0
1185,2,3,7,7
1186,7,8,9,8
1187,1,3,2,9
1188,4,4,6,12
1189,7,9,15,23
1190,1,1,2,4
1191,0,1,3,9
1192,1,0,0,2
1193,0,3,2,3
1194,1,1,2,0
1195,0,4,1,8
1196,0,0,0,2
1197,3,2,0,2
1198,3,3,4,3
1199,1,5,4,13
1200,1,0,4,3
1201,0,2,6,6
1202,0,1,1,2
1203,2,4,2,6
1204,2,3,4,1
1205,0,6,7,6
1206,1,2,2,3
1207,0,0,3,0
1208,1,0,1,0
1209,0,0,2,1
1210,0,1,0,4
1211,3,14,11,28
1212,0,3,2,10
1213,0,3,0,1
1214,0,1,1,2
1215,0,0,0,0
1216,0,0,0,0
1217,0,0,1,2
1218,0,0,0,0
1219,2,1,0,1
1220,1,1,0,3
1221,0,0,0,0
1222,0,0,0,4
1223,2,4,1,7
1224,0,4,3,4
1225,0,4,3,3
1226,1,1,2,2
1227,0,0,0,0
1228,0,0,1,0
1229,2,4,3,1
1230,1,0,2,1
1231,1,4,1,4
1232,1,2,5,7
1233,0,0,1,2
1234,5,3,3,8
1235,0,0,0,2
1236,3,2,6,8
1237,0,0,0,0
1238,3,2,2,6
1239,0,0,0,1
1240,0,0,2,3
1241,0,6,4,11
1242,13,19,16,27
1243,1,2,1,3
1244,0,1,1,3
1245,0,0,0,1
1246,1,4,4,12
1247,1,3,5,9
1248,0,2,3,13
1249,4,1,7,21
1250,6,7,7,16
1251,1,3,4,4
1252,1,0,3,4
1253,0,0,0,0
1254,0,0,1,0
1255,0,3,0,2
1256,1,0,1,4
1257,0,0,1,0
1258,0,0,0,1
1259,3,2,5,3
1260,0,0,1,0
1261,2,3,3,2
1262,6,13,15,21
1263,4,7,3,14
1264,0,0,1,4
1265,8,7,12,12
1266,1,2,3,2
1267,1,4,13,17
1268,1,3,3,6
1269,3,3,2,5
1270,0,1,5,6
1271,0,3,2,3
1272,7,15,27,34
1273,0,0,0,3
1274,2,3,4,8
1275,1,1,1,1
1276,0,1,0,2
1277,0,1,0,2
1278,0,1,2,0
1279,3,6,13,23
1280,5,9,13,18
1281,1,1,4,2
